总车型,车型1,款式年份,卖家报价(万),新车指导价(万),上牌时间,公里数,上牌城市,排放标准,变速箱1,服务费,厂商,级别,发动机,变速箱详情,车身结构,长宽高,轴承,行李容积,整备质量,排量,进气形式,气缸,最大马力,最大扭矩,燃料类型,燃油标号,供油方式,排放标准,驱动方式,助力类型,前悬挂类型,后悬挂类型,前制动类型,后制动类型,驻车制动类型,前轮胎规格,后轮胎规格,主副驾驶安全气囊,前后排侧气囊,前后排头部气囊,胎压检测,车内中控锁,儿童座椅接口,无钥匙启动系统,防抱死系统,车身稳定控制,电动天窗,全景天窗,电动吸合门,感应后备箱,感应雨刷,前后电动车窗,后视镜电动调节,后视镜电动调节,后视镜加热,多功能方向盘,定速巡航,空调,自动空调,GPS导航,倒车雷达,倒车影像系统,真皮座椅,前后排座椅加热,事故排查,泡水排查,火烧排查,机舱项,底盘悬架项,安全系统,外部配置,内部配置,灯光系统,高科技配置,随车工具,仪表台指示灯,发动机状态,变速箱及转向,缺陷项检测,漆面修复检测,钣金修复检测,外观件更换检测 
荣威550 2012款 550 1.8L 手动超值版,荣威550,2012款,4.80,13.90,2013-05,8.9万公里,长沙,国四,手动,3500元（车价x4%，最低3500元） ,上汽集团,紧凑型车,1.8L 133马力 L4,5档手动变速箱(MT),4门5座三厢车,4624/1827/1480,2705,452,-,1.8,自然吸气,L4,133,170,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,通风盘式,-,215/55 R16,215/55 R16,正常/正常,无/无,无/无,无,标配,标配,无,标配,无,标配,无,无,无,无,无,标配/标配,标配,无,标配,标配,标配,无,加装,标配,加装,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1
菲亚特致悦 2014款 1.4T 自动舒适版,菲亚特致悦,2014款,7.88,14.00,2015-01,2.9万公里,长沙,国四,自动,3500元（车价x4%，最低3500元） ,广汽菲克菲亚特,紧凑型车,1.4T 150马力 L4,7档双离合变速箱(DCT),5门5座两厢车,4545/1850/1475,2708,374-12,1460,1.4,涡轮增压,L4,150,230,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,205/55 R16,205/55 R16,正常/正常,正常/无,无/无,无,标配,标配,标配,标配,标配,标配,无,无,无,无,标配,标配/标配,标配,无,标配,无,标配,无,加装,标配,加装,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0
雪佛兰赛欧 2013款 三厢 1.2L 手动幸福版,雪佛兰赛欧,2013款,3.28,7.30,2014-05,4.1万公里,长沙,国四,手动,3500元（车价x4%，最低3500元） ,上汽通用雪佛兰,小型车,1.2L 87马力 L4,5档手动变速箱(MT),4门5座三厢车,4249/1690/1503,2465,370,1040,1.2,自然吸气,L4,87,115,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,鼓式,-,175/65 R14,175/65 R14,正常/正常,无/无,无/无,无,标配,标配,无,标配,无,标配,无,无,无,无,无,标配/标配,标配,无,无,无,标配,无,无,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,2
奔腾B70 2011款 2.0L 手动时尚型,奔腾B70,2011款,4.80,14.30,2012-04,5.95万公里,长沙,国四,手动,3500元（车价x4%，最低3500元） ,一汽奔腾,中型车,2.0L 146马力 L4,6档手动变速箱(MT),4门5座三厢车,4705/1782/1465,2675,-,1450,2.0,自然吸气,L4,146,183,汽油,92号,多点电喷,国四,,机械液压助力,双横臂式独立悬架,多连杆独立悬架,通风盘式,盘式,-,205/55 R16,205/55 R16,正常/正常,正常/正常,正常/正常,无,标配,标配,无,标配,无,无,无,无,无,无,无,标配/标配,标配,无,标配,无,标配,标配,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
雪佛兰科鲁兹 2010款 1.6L SL天地版 MT,雪佛兰科鲁兹,2010款,4.40,12.40,2011-06,5.1万公里,长沙,国四,手动,3500元（车价x4%，最低3500元） ,上汽通用雪佛兰,紧凑型车,1.6L 117马力 L4,5档手动变速箱(MT),4门5座三厢车,4598/1797/1477,2685,400,1360,1.6,自然吸气,L4,117,150,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,鼓式,-,205/60 R16,205/60 R16,正常/正常,正常/正常,正常/正常,无,标配,标配,无,标配,无,标配,无,无,无,无,无,标配/标配,标配,无,无,无,无,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,6,2
哈弗H6 2013款 升级版 1.5T 手动两驱精英型,哈弗H6,2013款,7.30,12.60,2014-11,4.93万公里,长沙,国四,手动,3500元（车价x4%，最低3500元） ,长城汽车,紧凑型SUV,1.5T 150马力 L4,6档手动变速箱(MT),5门5座SUV,4640/1825/1690,2680,808-20,1541,1.5,涡轮增压,L4,150,210,汽油,92号,多点电喷,国四,-,机械液压助力,麦弗逊式独立悬架,双横臂式独立悬架,通风盘式,盘式,-,225/65 R17,225/65 R17,正常/正常,正常/无,正常/正常,标配,标配,标配,标配,标配,标配,无,无,无,无,标配,标配,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1
大众朗境 2014款 1.4TSI DSG,大众朗境,2014款,10.20,18.30,2014-11,5万公里,长沙,国四,自动,4080元（车价x4%，最低3500元） ,上汽大众,紧凑型车,1.4T 131马力 L4,7档双离合变速箱(DCT),5门5座两厢车,4467/1765/1490,2610,412,1315,1.4,涡轮增压,L4,131,225,汽油,95号,直喷,国四,,电动助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,205/55 R16,205/55 R16,正常/正常,正常/无,正常/正常,标配,标配,标配,标配,标配,标配,标配,无,无,无,无,标配,标配/标配,标配,标配,标配,标配,标配,标配,无,标配,无,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0
福特福克斯 2011款 三厢 1.8L 手动舒适型,福特福克斯,2011款,3.78,12.50,2011-01,14.99万公里,长沙,国四,手动,3500元（车价x4%，最低3500元） ,长安福特,紧凑型车,1.8L 124马力 L4,5档手动变速箱(MT),4门5座三厢车,4480/1840/1500,2640,526,1325,1.8,自然吸气,L4,124,161,汽油,92号,多点电喷,国四,,电子液压助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,195/65 R15,195/65 R15,正常/正常,正常/无,无/无,无,标配,标配,无,标配,无,标配,无,无,无,无,无,标配/标配,标配,无,无,无,标配,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0
菲亚特菲翔 2012款 1.4T 自动劲享版,菲亚特菲翔,2012款,7.05,15.10,2013-07,8.3万公里,长沙,国四,自动,3500元（车价x4%，最低3500元） ,广汽菲克菲亚特,紧凑型车,1.4T 120马力 L4,6档双离合变速箱(DCT),4门5座三厢车,4679/1850/1471,2708,470,1490,1.4,涡轮增压,L4,120,206,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,205/55 R16,205/55 R16,正常/正常,正常/无,无/无,无,标配,标配,无,标配,标配,标配,无,无,无,无,无,标配/标配,标配,无,标配,无,标配,无,加装,标配,加装,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
菲亚特菲翔 2015款 1.4T 自动劲享版,菲亚特菲翔,2015款,8.15,14.00,2015-02,2.46万公里,长沙,国四,自动,3500元（车价x4%，最低3500元） ,广汽菲克菲亚特,紧凑型车,1.4T 120马力 L4,7档双离合变速箱(DCT),4门5座三厢车,4679/1850/1471,2708,470,1490,1.4,涡轮增压,L4,120,206,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,205/55 R16,205/55 R16,正常/正常,正常/无,无/无,无,标配,标配,标配,标配,标配,标配,无,无,无,无,无,标配/标配,标配,无,标配,无,标配,标配,无,标配,无,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,1
欧宝雅特 2010款 1.8 GTC全景风挡版,欧宝雅特,2010款,6.80,30.20,2010-05,4.56万公里,长沙,国四,自动,3500元（车价x4%，最低3500元） ,欧宝,紧凑型车,1.8L 140马力 L4,4档自动变速箱(AT),3门5座两厢车,4290/1804/1435,2614,340-10,1230,1.8,自然吸气,L4,140,175,汽油,92号,多点电喷,国四,,电子液压助力,麦弗逊式独立悬架,扭力梁式后悬架,通风盘式,盘式,-,225/45 R17,225/45 R17,正常/正常,正常/无,无/无,无,标配,标配,标配,标配,标配,无,无,无,无,无,标配,标配/标配,标配,标配,标配,标配,标配,无,无,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1
雪佛兰迈锐宝 2013款 2.0L 自动舒适版,雪佛兰迈锐宝,2013款,9.88,18.40,2013-07,5.8万公里,长沙,国四,自动,3952元（车价x4%，最低3500元） ,上汽通用雪佛兰,中型车,2.0L 154马力 L4,6档手自一体变速箱(AT),4门5座三厢车,4869/1854/1472,2737,544,1565,2.0,自然吸气,L4,154,190,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,225/55 R17,225/55 R17,正常/正常,正常/无,无/无,无,标配,标配,无,标配,无,标配,无,无,无,无,无,标配/标配,标配,标配,无,无,标配,无,无,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,3,0
别克君越 2011款 2.4L SIDI雅致版,别克君越,2011款,9.78,25.50,2011-12,8万公里,长沙,国四,自动,3912元（车价x4%，最低3500元） ,上汽通用别克,中型车,2.4L 186马力 L4,6档手自一体变速箱(AT),4门5座三厢车,5000/1858/1497,2837,-,-,2.4,自然吸气,L4,186,240,汽油,92号,直喷,国四,,电子液压助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,通风盘式,-,225/55 R17,225/55 R17,正常/正常,正常/无,正常/正常,标配,标配,标配,无,标配,标配,标配,标配,无,无,无,无,标配/标配,标配,标配,无,无,标配,标配,无,标配,无,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2,0
雪佛兰迈锐宝 2013款 2.0L 自动豪华版,雪佛兰迈锐宝,2013款,10.00,19.70,2013-06,7.08万公里,长沙,国四,自动,4000元（车价x4%，最低3500元） ,上汽通用雪佛兰,中型车,2.0L 154马力 L4,6档手自一体变速箱(AT),4门5座三厢车,4869/1854/1472,2737,544,1565,2.0,自然吸气,L4,154,190,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,225/55 R17,225/55 R17,正常/正常,正常/无,无/无,无,标配,标配,无,标配,标配,标配,无,无,无,无,无,标配/标配,标配,标配,标配,标配,标配,标配,无,标配,无,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,2
东风风行菱智 2016款 V3 1.5L 7座标准型 国IV,东风风行菱智,2016款,5.00,6.20,2016-08,2.5万公里,长沙,国四,手动,3500元（车价x4%，最低3500元） ,东风风行,MPV,1.5L 112马力 L4,5档手动变速箱(MT),4门7座MPV,4645/1695/1940,2800,-,1480,1.5,自然吸气,L4,112,130,汽油,92号,多点电喷,国四,,机械液压助力,双横臂式独立悬架,钢板弹簧非独立悬架,通风盘式,鼓式,-,195/65 R15,195/65 R15,无/无,无/无,无/无,无,标配,标配,无,标配,无,无,无,无,无,无,无,标配/无,无,无,无,无,标配,无,加装,无,加装,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
路虎发现神行 2017款 2.0T HSE,路虎发现神行,2017款,38.00,50.80,2017-03,0.7万公里,长沙,国五,自动,15200元（车价x4%，最低3500元） ,奇瑞捷豹路虎,中型SUV,2.0T 241马力 L4,9档手自一体变速箱(AT),5门7座SUV,4599/1894/1724,2741,1698,1995,2.0,涡轮增压,L4,241,340,汽油,95号,直喷,国五,适时四驱,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,通风盘式,-,235/55 R19,235/55 R19,正常/正常,正常/无,正常/正常,标配,标配,标配,标配,标配,标配,无,标配,无,标配,标配,标配,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
本田雅阁 2012款 2.0L MT,本田雅阁,2012款,9.50,20.30,2012-08,8.6万公里,长沙,国四,手动,3800元（车价x4%，最低3500元） ,广汽本田,中型车,2.0L 156马力 L4,5档手动变速箱(MT),4门5座三厢车,4960/1845/1480,2800,-,1450,2.0,自然吸气,L4,156,189,汽油,92号,多点电喷,国四,,机械液压助力,双横臂式独立悬架,多连杆独立悬架,通风盘式,盘式,-,215/60 R16,215/60 R16,正常/正常,正常/无,无/无,无,标配,标配,无,标配,无,无,无,无,无,无,无,标配/标配,标配,无,无,无,标配,无,无,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0
奔驰C级 2011款 C 180K 经典型,奔驰C级,2011款,15.50,33.40,2012-08,6.89万公里,长沙,国四,自动,6200元（车价x4%，最低3500元） ,北京奔驰,中型车,1.6T 156马力 L4,5档手自一体变速箱(AT),4门5座三厢车,4591/1770/1444,2760,475,1545,1.6,机械增压,L4,156,230,汽油,95号,多点电喷,国四,-,电子液压助力,三连杆式悬架,多连杆独立悬架,通风盘式,盘式,-,205/55 R16,205/55 R16,正常/正常,正常/无,正常/正常,标配,标配,标配,无,标配,标配,标配,无,无,无,无,无,标配/标配,标配,标配,标配,标配,标配,标配,无,无,无,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,5,2
日产贵士 2013款 3.5L SL(进口),日产贵士,2013款,39.00,72.50,2015-08,5.2万公里,长沙,国五,自动,15600元（车价x4%，最低3500元） ,日产(进口),MPV,3.5L 277马力 V6,无级变速档无级变速箱(CVT),5门7座MPV,5109/1970/1852,3000,-,2075,3.5,自然吸气,V6,277,326,汽油,95号,多点电喷,国五,,电动助力,滑柱式悬架,多连杆独立悬架,通风盘式,通风盘式,-,235/55 R18,235/55 R18,正常/正常,正常/无,正常/正常,标配,标配,标配,标配,标配,标配,标配,标配,无,无,无,标配,标配/标配,标配,标配,标配,标配,标配,标配,标配,无,标配,标配,标配/无,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
奥迪Q7 2015款 40 TFSI 典藏型(进口),奥迪Q7,2015款,61.20,102.00,2015-04,4.09万公里,长沙,国五,自动,24480元（车价x4%，最低3500元） ,奥迪(进口),中大型SUV,3.0T 333马力 V6,8档手自一体变速箱(AT),5门5座SUV,5107/1992/1731,3013,775-20,-,3.0,机械增压,V6,333,440,汽油,95号,混合喷射,国五,全时四驱,机械液压助力,带转向的双横臂悬架,多连杆独立悬架,通风盘式,通风盘式,-,275/45 R20,275/45 R20,正常/正常,正常/正常,正常/正常,标配,标配,标配,标配,标配,标配,标配,标配,无,无,标配,标配,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
宝马7系 2009款 730Li豪华型(进口),宝马7系,2009款,38.00,110.50,2012-06,10.5万公里,长沙,国四,自动,15200元（车价x4%，最低3500元） ,宝马(进口),大型车,3.0L 258马力 L6,6档手自一体变速箱(AT),4门5座三厢车,5212/1902/1478,3210,-,1930,3.0,自然吸气,L6,258,310,汽油,95号,多点电喷,国四,-,机械液压助力,轻质双球节弹簧减振支柱前桥,整体铝质后桥,通风盘式,通风盘式,-,245/50 R18,245/50 R18,正常/正常,正常/无,正常/正常,标配,标配,标配,标配,标配,标配,标配,无,标配,无,标配,无,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配/标配,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,1,0
金杯小海狮X30 2016款 1.3L标准型CNG,金杯小海狮X30,2016款,3.88,4.60,2017-06,0.12万公里,长沙,国五,手动,3500元（车价x4%，最低3500元） ,华晨鑫源,微面,1.3L 86马力 L4,5档手动变速箱(MT),客车,4200/1695/1930,2700,-,1190,1.3,自然吸气,L4,86,105,汽油,92号,多点电喷,国五,,液压助力,麦弗逊式独立悬挂,钢板弹簧非独立悬架,通风盘式,鼓式,-,175/70 R14,175/70 R14,无/无,无/无,无/无,无,无,无,无,标配,无,无,无,无,无,无,无,无/无,无,无,无,无,无,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
哈弗H6 2017款 蓝标 运动版 1.5T 手动两驱精英型,哈弗H6,2017款,9.00,11.90,2017-01,0.41万公里,长沙,国四,手动,3600元（车价x4%，最低3500元） ,长城汽车,紧凑型SUV,1.5T 150马力 L4,6档手动变速箱(MT),5门5座SUV,4681/1827/1710,2680,808-20,-,1.5,涡轮增压,L4,150,210,汽油,92号,多点电喷,国四,-,机械液压助力,麦弗逊式独立悬架,双横臂式独立悬架,通风盘式,盘式,-,225/65 R17,225/65 R17,正常/正常,正常/无,无/无,标配,标配,标配,标配,标配,标配,标配,无,无,无,无,标配,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
宝马5系 2014款 525Li 豪华设计套装,宝马5系,2014款,33.80,54.20,2014-08,5.67万公里,长沙,国四,自动,13520元（车价x4%，最低3500元） ,华晨宝马,中大型车,2.0T 218马力 L4,8档手自一体变速箱(AT),4门5座三厢车,5055/1860/1491,3108,520,1760,2.0,涡轮增压,L4,218,310,汽油,95号,直喷,国四,-,电动助力,双叉臂式独立悬架,多连杆独立悬架,通风盘式,通风盘式,-,245/45 R18,245/45 R18,正常/正常,正常/无,正常/正常,标配,标配,标配,标配,标配,标配,标配,无,无,无,标配,无,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2
比亚迪宋 2016款 盖世版 1.5TID 自动精英型,比亚迪宋,2016款,8.98,12.70,2017-01,1.12万公里,长沙,国四,自动,3592元（车价x4%，最低3500元） ,比亚迪,紧凑型SUV,1.5T 154马力 L4,6档双离合变速箱(DCT),5门5座SUV,4565/1830/1720,2660,-,-,1.5,涡轮增压,L4,154,240,汽油,92号,直喷,国四,,机械液压助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,225/65 R17,225/65 R17,正常/正常,无/无,无/无,标配,标配,标配,标配,标配,标配,标配,无,无,无,无,标配,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
宝马X1 2014款 sDrive18i 时尚型,宝马X1,2014款,18.98,30.90,2014-10,2.51万公里,长沙,国四,自动,7592元（车价x4%，最低3500元） ,华晨宝马,紧凑型SUV,2.0T 156马力 L4,8档手自一体变速箱(AT),5门5座SUV,4484/1798/1577,2760,-,1605,2.0,涡轮增压,L4,156,240,汽油,95号,直喷,国四,-,电动助力,双球节弹簧减振支柱前桥,五连杆独立悬架,通风盘式,通风盘式,-,225/50 R17,225/50 R17,正常/正常,正常/无,正常/正常,标配,标配,标配,无,标配,标配,标配,标配,无,无,标配,标配,标配/标配,标配,标配,标配,无,标配,无,无,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
奥迪A5 2010款 2.0TFSI Coupe 风尚版(进口),奥迪A5,2010款,18.50,61.70,2011-03,9.8万公里,长沙,国四,自动,7400元（车价x4%，最低3500元） ,奥迪(进口),中型车,2.0T 211马力 L4,8档无级变速箱(CVT),2门4座硬顶跑车,4625/1854/1372,2751,455,1582,2.0,涡轮增压,L4,211,350,汽油,95号,直喷,国四,-,电动助力,五连杆式独立悬架,梯形连杆式后悬架,通风盘式,盘式,-,255/35 R19,255/35 R19,正常/正常,正常/无,正常/正常,无,标配,无,无,标配,标配,标配,标配,无,无,标配,无,标配/无,标配,标配,标配,无,标配,标配,加装,标配,加装,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1
奔驰S级 2014款 S 320 L 豪华型(进口),奔驰S级,2014款,78.00,120.30,2015-02,3.27万公里,长沙,国五,自动,31200元（车价x4%，最低3500元） ,奔驰(进口),大型车,3.0T 272马力 V6,7档手自一体变速箱(AT),4门5座三厢车,5250/1899/1494,3165,-,2115,3.0,双涡轮增压,V6,272,400,汽油,95号,直喷,国五,-,电动助力,双叉臂式独立悬架,双叉臂式独立悬架,通风盘式,通风盘式,-,245/50 R18,245/50 R18,正常/正常,正常/正常,正常/正常,标配,标配,标配,标配,标配,标配,标配,标配,标配,无,标配,无,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配/标配,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1
大众尚酷 2011款 1.4TSI 舒适版(进口),大众尚酷,2011款,12.40,29.50,2011-10,9.9万公里,长沙,国四,自动,4960元（车价x4%，最低3500元） ,大众(进口),跑车,1.4 160马力 L4,7档双离合变速箱(DCT),3门4座硬顶跑车,4248/1810/1410,2578,-,1360,1.4,机械+涡轮增压,L4,160,240,汽油,95号,直喷,国四,,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,225/45 R17,225/45 R17,正常/正常,正常/无,正常/正常,标配,标配,标配,无,标配,标配,标配,标配,无,无,标配,标配,标配/无,标配,标配,标配,无,标配,无,无,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
奔驰GLK级 2013款 GLK 300 4MATIC 豪华型,奔驰GLK级,2013款,30.28,60.60,2013-03,7.5万公里,长沙,国五,自动,12112元（车价x4%，最低3500元） ,北京奔驰,中型SUV,3.0L 245马力 V6,7档手自一体变速箱(AT),5门5座SUV,4528/1840/1689,2755,-,1830,3.0,自然吸气,V6,245,300,汽油,95号,多点电喷,国五,全时四驱,电子液压助力,麦弗逊配三连杆式悬架,多连杆独立悬架,通风盘式,通风盘式,-,235/50 R19,235/50 R19,正常/正常,正常/正常,正常/正常,标配,标配,标配,标配,标配,标配,标配,标配,无,无,标配,标配,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
铃木奥拓 2013款 1.0L 自动豪华型,铃木奥拓,2013款,4.88,6.50,2017-03,0.3万公里,长沙,国四,自动,3500元（车价x4%，最低3500元） ,长安铃木,微型车,1.0L 71马力 L3,4档自动变速箱(AT),5门5座两厢车,3570/1600/1470,2360,129-36,915,1.0,自然吸气,L3,71,92,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,鼓式,-,155/65 R14,155/65 R14,正常/正常,无/无,无/无,无,标配,标配,无,标配,无,无,无,无,无,无,标配,标配/标配,标配,无,无,无,标配,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
宝马3系 2014款 320Li 时尚型,宝马3系,2014款,23.00,38.90,2013-12,5.1万公里,长沙,国四,自动,9200元（车价x4%，最低3500元） ,华晨宝马,中型车,2.0T 184马力 L4,8档手自一体变速箱(AT),4门5座三厢车,4734/1811/1453,2920,480,1540,2.0,涡轮增压,L4,184,270,汽油,95号,直喷,国四,-,电动助力,双球节弹簧减振支柱前桥,多连杆独立悬架,通风盘式,通风盘式,-,225/55 R16,225/55 R16,正常/正常,正常/无,正常/正常,标配,标配,标配,标配,标配,标配,标配,无,无,无,标配,无,标配/标配,标配,标配,标配,无,标配,标配,无,标配,无,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0
凯迪拉克XTS 2017款 28T 精英型,凯迪拉克XTS,2017款,26.50,40.20,2017-01,0.93万公里,长沙,国五,自动,10600元（车价x4%，最低3500元） ,上汽通用凯迪拉克,中大型车,2.0T 269马力 L4,6档手自一体变速箱(AT),4门5座三厢车,5131/1852/1502,2837,537,-,2.0,涡轮增压,L4,269,400,汽油,95号,直喷,国五,,电动助力,麦弗逊式独立悬架,四连杆独立悬架,通风盘式,通风盘式,-,235/50 R18,235/50 R18,正常/正常,正常/正常,正常/正常,标配,标配,标配,标配,标配,标配,标配,标配,无,无,无,无,标配/标配,标配,标配,标配,标配,标配,标配,无,标配,加装,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
宝马X1 2010款 sDrive18i豪华型(进口),宝马X1,2010款,18.00,39.80,2012-06,8.1万公里,长沙,国四,自动,7200元（车价x4%，最低3500元） ,宝马(进口),紧凑型SUV,2.0L 150马力 L4,6档手自一体变速箱(AT),5门5座SUV,4454/1798/1545,2760,420-13,-,2.0,自然吸气,L4,150,200,汽油,95号,多点电喷,国四,-,机械液压助力,双球节弹簧减振支柱前桥,多连杆独立悬架,通风盘式,通风盘式,-,225/50 R17,225/50 R17,正常/正常,正常/无,正常/正常,标配,标配,标配,标配,标配,标配,标配,标配,无,无,标配,标配,标配/标配,标配,标配,标配,无,标配,标配,标配,标配,无,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,3,1
宝马5系 2011款 535Li 行政型,宝马5系,2011款,31.80,85.90,2011-05,4.68万公里,长沙,国四,自动,12720元（车价x4%，最低3500元） ,华晨宝马,中大型车,3.0T 306马力 L6,8档手自一体变速箱(AT),4门5座三厢车,5039/1860/1471,3108,520,1935,3.0,涡轮增压,L6,306,400,汽油,95号,直喷,国四,-,机械液压助力,双叉臂式独立悬架,多连杆独立悬架,通风盘式,通风盘式,-,245/45 R18,245/45 R18,正常/正常,正常/无,正常/正常,标配,标配,标配,标配,标配,标配,标配,无,无,无,标配,无,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,无,标配,标配/标配,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3
奥迪Q3 2015款 30 TFSI 舒适型,奥迪Q3,2015款,19.50,31.50,2014-11,5万公里,长沙,国四,自动,7800元（车价x4%，最低3500元） ,一汽-大众奥迪,紧凑型SUV,1.4T 150马力 L4,6档双离合变速箱(DCT),5门5座SUV,4385/1831/1589,2603,460,1520,1.4,涡轮增压,L4,150,250,汽油,95号,直喷,国四,-,电动助力,麦弗逊式独立悬架,四连杆独立悬架,通风盘式,盘式,-,235/55 R17,235/55 R17,正常/正常,正常/正常,正常/正常,标配,标配,标配,无,标配,标配,标配,标配,无,无,标配,标配,标配/标配,标配,标配,标配,无,标配,标配,加装,标配,无,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
宝马5系 2013款 530Li 领先型,宝马5系,2013款,32.80,60.70,2013-08,8.01万公里,长沙,国四,自动,13120元（车价x4%，最低3500元） ,华晨宝马,中大型车,3.0L 258马力 L6,8档手自一体变速箱(AT),4门5座三厢车,5039/1860/1492,3108,520,1815,3.0,自然吸气,L6,258,310,汽油,95号,多点电喷,国四,-,机械液压助力,双叉臂式独立悬架,多连杆独立悬架,通风盘式,通风盘式,-,245/45 R18,245/45 R18,正常/正常,正常/无,正常/正常,标配,标配,标配,标配,标配,标配,标配,无,无,无,标配,无,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0
