总车型,车型1,款式年份,卖家报价(万),新车指导价(万),上牌时间,公里数,上牌城市,排放标准,变速箱1,服务费,厂商,级别,发动机,变速箱详情,车身结构,长宽高,轴承,行李容积,整备质量,排量,进气形式,气缸,最大马力,最大扭矩,燃料类型,燃油标号,供油方式,排放标准,驱动方式,助力类型,前悬挂类型,后悬挂类型,前制动类型,后制动类型,驻车制动类型,前轮胎规格,后轮胎规格,主副驾驶安全气囊,前后排侧气囊,前后排头部气囊,胎压检测,车内中控锁,儿童座椅接口,无钥匙启动系统,防抱死系统,车身稳定控制,电动天窗,全景天窗,电动吸合门,感应后备箱,感应雨刷,前后电动车窗,后视镜电动调节,后视镜电动调节,后视镜加热,多功能方向盘,定速巡航,空调,自动空调,GPS导航,倒车雷达,倒车影像系统,真皮座椅,前后排座椅加热,事故排查,泡水排查,火烧排查,机舱项,底盘悬架项,安全系统,外部配置,内部配置,灯光系统,高科技配置,随车工具,仪表台指示灯,发动机状态,变速箱及转向,缺陷项检测,漆面修复检测,钣金修复检测,外观件更换检测 
江淮和悦 2012款 1.5L 手动豪华运动型,江淮和悦,2012款,4.00,7.70,2012-06,5.5万公里,青岛,国四,手动,3500元（车价x4%，最低3500元） ,江淮汽车,紧凑型车,1.5L 113马力 L4,5档手动变速箱(MT),4门5座三厢车,4590/1765/1465,2710,430,1325,1.5,自然吸气,L4,113,146,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架+横向稳定杆,双连杆独立悬架,通风盘式,盘式,-,205/55 R16,205/55 R16,正常/正常,无/无,无/无,标配,标配,无,无,标配,无,无,无,无,无,无,无,标配/标配,标配,标配,标配,无,标配,标配,无,标配,无,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,3,1
起亚狮跑 2013款 2.0L 手动两驱版GL,起亚狮跑,2013款,7.50,11.90,2014-05,12.8万公里,青岛,国四,手动,3500元（车价x4%，最低3500元） ,东风悦达起亚,紧凑型SUV,2.0L 142马力 L4,5档手动变速箱(MT),5门5座SUV,4350/1840/1730,2630,-,-,2.0,自然吸气,L4,142,184,汽油,92号,多点电喷,国四,-,机械液压助力,麦弗逊式独立悬架,双连杆独立悬架,通风盘式,盘式,-,215/65 R16,215/65 R16,正常/正常,无/无,无/无,无,标配,无,无,标配,无,无,无,无,无,无,标配,标配/标配,标配,无,标配,无,标配,无,无,标配,无,无,无/无,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
铃木锋驭 2015款 1.6L CVT两驱进取型,铃木锋驭,2015款,8.60,13.00,2015-04,5.9万公里,青岛,国四,自动,3500元（车价x4%，最低3500元） ,长安铃木,小型SUV,1.6L 122马力 L4,7档无级变速箱(CVT),5门5座SUV,4300/1765/1585,2600,-,1170,1.6,自然吸气,L4,122,158,汽油,92号,多点电喷,国四,-,电动助力,麦弗逊式独立悬架,纵臂扭转力式非独立悬架,通风盘式,盘式,-,205/60 R16,205/60 R16,正常/正常,正常/无,正常/正常,无,标配,标配,标配,标配,标配,无,无,无,无,无,标配,标配/标配,标配,标配,标配,无,标配,无,无,标配,加装,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
一汽威志V2 2010款 1.3L 手动豪华型,一汽威志V2,2010款,1.60,5.40,2011-05,5.9万公里,青岛,国四,手动,3000元（车价x4%，最低3000元） ,天津一汽,小型车,1.3L 91马力 L4,5档手动变速箱(MT),5门5座两厢车,3760/1680/1530,2450,320,960,1.3,自然吸气,L4,91,120,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,螺旋弹簧，滑柱双摆臂式独立悬架,盘式,鼓式,-,175/65 R14,175/65 R14,正常/正常,无/无,无/无,无,标配,无,无,标配,无,无,无,无,无,无,无,标配/标配,标配,无,无,无,标配,无,无,无,无,无,无/无,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,1,1
福特福睿斯 2015款 1.5L 手动舒适型,福特福睿斯,2015款,6.40,10.50,2015-07,4.7万公里,青岛,国五,手动,3500元（车价x4%，最低3500元） ,长安福特,紧凑型车,1.5L 113马力 L4,5档手动变速箱(MT),4门5座三厢车,4587/1825/1490,2687,448,1255,1.5,自然吸气,L4,113,142,汽油,92号,多点电喷,国五,,电动助力,麦弗逊式独立悬架,扭力梁式后悬架,通风盘式,盘式,-,195/65 R15,195/65 R15,正常/正常,正常/无,无/无,无,标配,标配,无,标配,无,无,无,无,无,无,无,标配/标配,标配,无,无,无,标配,无,无,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0
江淮星锐 2011款 2.8T快运版,江淮星锐,2011款,6.80,18.20,2013-09,11.3万公里,青岛,国三,手动,3500元（车价x4%，最低3500元） ,江淮汽车,轻客,2.8T 120马力 L4,5档手动变速箱(MT),客车,5990/2098/2645,3570,-,2585,2.8,涡轮增压,L4,120,280,柴油,0号,直喷,国三,,液压助力,未知,未知,通风盘式,鼓式,-,185 R15LT,185 R15LT,正常/无,无/无,无/无,无,标配,无,无,标配,无,无,无,无,无,无,无,标配/无,标配,无,无,无,无,无,无,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,3
别克GL8 2011款 2.4L LT行政版,别克GL8,2011款,11.80,26.90,2012-11,9.7万公里,青岛,国四,自动,4720元（车价x4%，最低3500元） ,上汽通用别克,MPV,2.4L 167马力 L4,6档手自一体变速箱(AT),5门7座MPV,5213/1847/1750,3088,-,1840,2.4,自然吸气,L4,167,225,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,225/60 R17,225/60 R17,正常/正常,正常/无,无/无,无,标配,标配,无,标配,无,标配,无,无,无,无,标配,标配/无,标配,无,标配,标配,标配,无,无,标配,无,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
江淮和悦 2010款 1.5L 手动优雅型,江淮和悦,2010款,3.00,7.60,2010-12,3.6万公里,青岛,国四,手动,3000元（车价x4%，最低3000元） ,江淮汽车,紧凑型车,1.5L 103马力 L4,5档手动变速箱(MT),4门5座三厢车,4590/1765/1465,2710,430,1315,1.5,自然吸气,L4,103,130,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架+横向稳定杆,双连杆独立悬架,通风盘式,盘式,-,205/55 R16,205/55 R16,正常/无,无/无,无/无,无,标配,无,无,标配,无,无,无,无,无,无,无,标配/标配,标配,无,无,无,标配,无,无,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
铃木天语 SX4 2009款 两厢 1.8L 自动运动型,铃木天语,SX4,4.10,14.50,2009-11,8.8万公里,青岛,国三,自动,3500元（车价x4%，最低3500元） ,长安铃木,紧凑型车,1.8L 131马力 L4,4档自动变速箱(AT),5门5座两厢车,4135/1755/1605,2500,225-10,1210,1.8,自然吸气,L4,131,170,汽油,92号,多点电喷,国三,,电动助力,麦弗逊式独立悬架,纵臂扭力梁式非独立悬架,通风盘式,盘式,-,205/60 R16,205/60 R16,正常/正常,正常/无,无/无,无,标配,无,标配,标配,无,标配,无,无,无,无,标配,标配/标配,标配,无,标配,无,标配,标配,标配,标配,无,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,0
东南V3菱悦 2012款 1.5L 手动幸福版,东南V3菱悦,2012款,2.81,6.50,2012-02,8.1万公里,青岛,国四,手动,3000元（车价x4%，最低3000元） ,东南汽车,紧凑型车,1.5L 110马力 L4,5档手动变速箱(MT),4门5座三厢车,4405/1700/1415,2500,420,1150,1.5,自然吸气,L4,110,134,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,185/60 R15,185/60 R15,正常/无,无/无,无/无,无,无,无,无,标配,无,无,无,无,无,无,无,标配/标配,无,无,无,无,标配,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,2
别克君威 2010款 1.6T 精英运动版,别克君威,2010款,8.20,22.50,2012-05,10.1万公里,青岛,国四,手动,3500元（车价x4%，最低3500元） ,上汽通用别克,中型车,1.6T 179马力 L4,6档手动变速箱(MT),4门5座三厢车,4830/1856/1484,2737,500,1545,1.6,涡轮增压,L4,179,230,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,通风盘式,-,225/55 R17,225/55 R17,正常/正常,正常/无,无/无,标配,标配,标配,无,标配,标配,无,无,无,无,无,无,标配/标配,标配,标配,标配,标配,标配,标配,加装,标配,加装,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,2
雪铁龙爱丽舍 2013款 三厢经典 1.6L 手动科技型CNG,雪铁龙爱丽舍,2013款,4.00,9.20,2013-08,3.6万公里,青岛,国四,手动,3500元（车价x4%，最低3500元） ,东风雪铁龙,紧凑型车,1.6L 106马力 L4,5档手动变速箱(MT),4门5座三厢车,4367/1708/1413,2540,330,1189,1.6,自然吸气,L4,106,142,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,纵向摆臂式独立悬架,通风盘式,鼓式,-,185/60 R14,185/60 R14,正常/正常,正常/正常,正常/正常,无,标配,无,无,标配,无,无,无,无,无,无,无,标配/标配,标配,无,无,无,标配,无,无,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0
讴歌TLX 2015款 2.4L 豪华版(进口),讴歌TLX,2015款,28.80,47.70,2016-09,2.3万公里,青岛,国五,自动,11520元（车价x4%，最低3500元） ,讴歌(进口),中型车,2.4L 208马力 L4,8档双离合变速箱(DCT),4门5座三厢车,4845/1855/1445,2775,-,1614,2.4,自然吸气,L4,208,247,汽油,95号,直喷,国五,,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,245/45 R18,245/45 R18,正常/正常,正常/无,正常/正常,标配,标配,标配,标配,标配,标配,标配,无,无,无,标配,无,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配/标配,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
东风小康K17 2009款 1.0L基本型AF10-06,东风小康K17,2009款,1.20,3.00,2012-12,2.9万公里,青岛,国四,手动,3000元（车价x4%，最低3000元） ,东风小康,微面,1.0L 53马力 L4,5档手动变速箱(MT),客车,3640/1560/1925,2360,-,985,1.0,自然吸气,L4,53,78,汽油,92号,多点电喷,国四,,无助力,麦弗逊式独立悬挂,纵置钢板弹簧,盘式,鼓式,-,155 R13LT,155 R13LT,无/无,无/无,无/无,无,无,无,无,无,无,无,无,无,无,无,无,无/无,无,无,无,无,无,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,1
北汽威旺205 2013款 1.0L旺业型,北汽威旺205,2013款,1.30,3.90,2013-06,6.2万公里,青岛,国四,手动,3000元（车价x4%，最低3000元） ,北京汽车,微面,1.0L 61马力 L4,5档手动变速箱(MT),客车,3895/1600/1878,2500,-,1060,1.0,自然吸气,L4,61,87,汽油,92号,多点电喷,国四,,无助力,麦弗逊式独立悬挂,钢板弹簧,盘式,鼓式,-,165/70 R13,165/70 R13,无/无,无/无,无/无,无,标配,无,无,无,无,无,无,无,无,无,无,标配/无,无,无,无,无,标配,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,3
比亚迪F0 2010款 尚酷爱国版 1.0L 铉酷型,比亚迪F0,2010款,0.90,4.00,2010-04,7.3万公里,青岛,国四,手动,2500元（车价x4%，最低2500元） ,比亚迪,微型车,1.0L 68马力 L3,5档手动变速箱(MT),5门5座两厢车,3460/1618/1465,2340,140,870,1.0,自然吸气,L3,68,90,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,拖曳臂附扭力梁,通风盘式,鼓式,-,165/60 R14,165/60 R14,无/无,无/无,无/无,无,标配,无,无,无,无,无,无,无,无,无,无,标配/无,无,无,无,无,标配,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1
别克凯越 2008款 1.6LE-MT,别克凯越,2008款,3.48,11.70,2010-10,6.3万公里,青岛,国四,手动,3500元（车价x4%，最低3500元） ,上汽通用别克,紧凑型车,1.6L 106马力 L4,5档手动变速箱(MT),4门5座三厢车,4515/1725/1445,2600,405,1250,1.6,自然吸气,L4,106,146,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,双连杆独立悬架,通风盘式,盘式,-,195/55 R15,195/55 R15,正常/正常,无/无,无/无,无,标配,无,无,标配,无,标配,无,无,无,无,无,标配/标配,标配,无,无,无,标配,无,无,标配,无,标配,无/无,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3
福特新世代全顺 2009款 2.4T柴油标准型短轴中顶国III,福特新世代全顺,2009款,6.50,19.90,2010-10,21万公里,青岛增补,国三,手动,3500元（车价x4%，最低3500元） ,江铃福特,轻客,2.4T 115马力 L4,6档手动变速箱(MT),客车,4963/2000/2398,2933,-,-,2.4,涡轮增压,L4,115,310,柴油,0号,直喷,国三,,液压助力,麦弗逊式独立悬挂,霍奇基斯悬架,通风盘式,盘式,-,215/75 R16,215/75 R16,正常/无,无/无,无/无,无,标配,无,无,标配,无,无,无,无,无,无,无,标配/无,无,无,无,无,标配,无,无,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0
吉利EC8 2011款 2.0L 自动舒适版,吉利EC8,2011款,4.30,13.20,2011-08,11.6万公里,青岛,国四,自动,3500元（车价x4%，最低3500元） ,吉利汽车,中型车,2.0L 136马力 L4,4档手自一体变速箱(AT),4门5座三厢车,4905/1830/1495,2805,504,1540,2.0,自然吸气,L4,136,180,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,215/55 R17,215/55 R17,正常/正常,无/无,无/无,无,标配,标配,无,标配,无,标配,无,无,无,无,无,标配/标配,标配,标配,无,无,标配,标配,无,标配,无,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,3
长安商用长安之星 2009款 1.0L-SC6363B4-JL465Q,长安商用长安之星,2009款,1.00,2.90,2011-03,8.23万公里,青岛,国四,手动,2500元（车价x4%，最低2500元） ,长安汽车,微面,1.0L 53马力 L4,5档手动变速箱(MT),客车,3607/1528/1925,2350,-,990,1.0,自然吸气,L4,53,78,汽油,92号,多点电喷,国四,,无助力,麦弗逊式独立悬挂,钢板弹簧,盘式,鼓式,-,165/70 R13,165/70 R13,无/无,无/无,无/无,无,无,无,无,无,无,无,无,无,无,无,无,无/无,无,无,无,无,无,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0
福特福克斯 2012款 三厢 1.6L 自动舒适型,福特福克斯,2012款,8.20,14.20,2014-07,3.1万公里,青岛,国四,自动,3500元（车价x4%，最低3500元） ,长安福特,紧凑型车,1.6L 125马力 L4,6档双离合变速箱(DCT),4门5座三厢车,4534/1823/1483,2648,530,1338,1.6,自然吸气,L4,125,159,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,205/60 R16,205/60 R16,正常/正常,正常/无,无/无,无,标配,标配,无,标配,标配,无,无,无,无,无,无,标配/标配,标配,无,无,无,标配,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
福特蒙迪欧-致胜 2011款 2.0L GTDi200时尚型,福特蒙迪欧-致胜,2011款,9.70,21.70,2012-02,3.6万公里,青岛,国四,自动,3880元（车价x4%，最低3500元） ,长安福特,中型车,2.0T 203马力 L4,6档双离合变速箱(DCT),4门5座三厢车,4854/1886/1495,2850,450,1630,2.0,涡轮增压,L4,203,300,汽油,92号,直喷,国四,,电子液压助力,麦弗逊式独立悬架,后复合连杆独立式,通风盘式,盘式,-,225/50 R17,225/50 R17,正常/正常,无/无,无/无,无,标配,标配,无,标配,标配,标配,无,无,无,无,无,标配/标配,标配,标配,标配,无,标配,标配,无,标配,标配,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0
大众宝来 2006款 HS 1.6 手动豪华,大众宝来,2006款,3.30,13.00,2008-12,11.2万公里,青岛,国四,手动,3500元（车价x4%，最低3500元） ,一汽-大众,紧凑型车,1.6L 100马力 L4,5档手动变速箱(MT),5门5座两厢车,4178/1742/1444,2511,330-11,-,1.6,自然吸气,L4,100,145,汽油,92号,多点电喷,国四,,电子液压助力,麦弗逊式独立悬架,纵向托臂式扭力梁,通风盘式,盘式,-,195/65 R15,195/65 R15,正常/正常,无/无,无/无,无,标配,无,无,标配,无,标配,无,无,无,无,标配,标配/标配,标配,标配,无,无,标配,无,无,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,1
标致3008 2013款 2.0L 自动潮流版,标致3008,2013款,11.10,20.30,2014-09,2.8万公里,青岛,国四,自动,4440元（车价x4%，最低3500元） ,东风标致,紧凑型SUV,2.0L 147马力 L4,6档手自一体变速箱(AT),5门5座SUV,4428/1840/1652,2613,503,1545,2.0,自然吸气,L4,147,200,汽油,92号,多点电喷,国四,,电子液压助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,225/50 R17,225/50 R17,正常/正常,正常/无,正常/无,无,标配,标配,无,标配,标配,标配,无,无,无,无,标配,标配/标配,标配,标配,标配,标配,标配,标配,无,标配,无,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
北汽威旺205 2013款 1.0L兴业型,北汽威旺205,2013款,1.50,3.60,2014-04,2.2万公里,青岛,国四,手动,3000元（车价x4%，最低3000元） ,北京汽车,微面,1.0L 61马力 L4,5档手动变速箱(MT),客车,3895/1600/1878,2500,-,1060,1.0,自然吸气,L4,61,87,汽油,92号,多点电喷,国四,,无助力,麦弗逊式独立悬挂,钢板弹簧,盘式,鼓式,-,165/70 R13,165/70 R13,无/无,无/无,无/无,无,无,无,无,无,无,无,无,无,无,无,无,无/无,无,无,无,无,标配,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
思铭 2012款 1.8L 自动,思铭,2012款,6.98,13.00,2012-08,3.2万公里,青岛,国四,自动,3500元（车价x4%，最低3500元） ,东风本田,紧凑型车,1.8L 140马力 L4,5档自动变速箱(AT),4门5座三厢车,4545/1755/1450,2700,-,1245,1.8,自然吸气,L4,140,174,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,双横臂式独立悬架,通风盘式,盘式,-,205/55 R16,205/55 R16,正常/正常,无/无,无/无,无,标配,标配,无,标配,无,无,无,无,无,无,无,标配/标配,标配,无,无,无,标配,无,加装,加装,加装,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0
现代瑞纳 2013款 三厢 1.4L 自动标准型GL,现代瑞纳,2013款,4.70,8.90,2013-05,8万公里,青岛,国四,自动,3500元（车价x4%，最低3500元） ,北京现代,小型车,1.4L 107马力 L4,4档自动变速箱(AT),4门5座三厢车,4340/1700/1460,2570,454,1065,1.4,自然吸气,L4,107,135,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,鼓式,-,175/70 R14,175/70 R14,正常/正常,无/无,无/无,无,无,无,无,标配,无,无,无,无,无,无,无,标配/无,无,无,无,无,标配,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,2
标致307 2010款 三厢 1.6L 自动舒适版,标致307,2010款,3.70,11.50,2010-12,10.3万公里,青岛,国四,自动,3500元（车价x4%，最低3500元） ,东风标致,紧凑型车,1.6L 106马力 L4,4档手自一体变速箱(AT),4门5座三厢车,4481/1746/1526,2612,620,1320,1.6,自然吸气,L4,106,142,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,可变形横梁式，带横向稳定杆,通风盘式,盘式,-,195/65 R15,195/65 R15,正常/正常,无/无,无/无,无,标配,无,无,标配,无,无,无,无,无,无,无,标配/标配,标配,标配,无,无,标配,无,无,标配,无,无,无/无,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,1,0
大众宝来 2012款 1.6L 自动时尚型,大众宝来,2012款,6.20,13.00,2012-02,4.3万公里,青岛,国四,自动,3500元（车价x4%，最低3500元） ,一汽-大众,紧凑型车,1.6L 105马力 L4,6档手自一体变速箱(AT),4门5座三厢车,4540/1775/1467,2610,450,1305,1.6,自然吸气,L4,105,155,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,195/65 R15,195/65 R15,正常/正常,无/无,无/无,无,标配,无,无,标配,无,无,无,无,无,无,无,标配/标配,标配,无,无,无,标配,无,无,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,1,0
福特嘉年华 2011款 两厢 1.5L 手动时尚型,福特嘉年华,2011款,4.28,9.80,2012-04,4.6万公里,青岛,国四,手动,3500元（车价x4%，最低3500元） ,长安福特,小型车,1.5L 103马力 L4,5档手动变速箱(MT),5门5座两厢车,3950/1722/1467,2490,270,1102,1.5,自然吸气,L4,103,138,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,鼓式,-,185/55 R15,185/55 R15,标配/标配,标配/无,无/无,无,标配,无,无,标配,无,无,无,无,无,无,标配,标配/标配,标配,无,无,无,无,无,无,无,无,无,加装,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0
海格H5C 2013款 2.4L基本型4RB2,海格H5C,2013款,10.00,17.90,2015-06,5.4万公里,青岛增补,国四,手动,4000元（车价x4%，最低3500元） ,苏州金龙,轻客,2.4L 139马力 L4,5档手动变速箱(MT),客车,5380/1880/2285,3110,-,2120,2.4,自然吸气,L4,139,217,汽油,92号,多点电喷,国四,,液压助力,双横臂独立悬挂,钢板弹簧,通风盘式,盘式,-,195/75 R16,195/75 R16,无/无,无/无,无/无,无,标配,无,无,标配,无,无,无,无,无,无,标配,标配/无,标配,无,无,无,标配,无,无,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2
奔腾B30 2016款 1.6L 手动豪华型,奔腾B30,2016款,4.65,7.90,2016-05,6.73万公里,青岛,国五,手动,3500元（车价x4%，最低3500元） ,一汽奔腾,紧凑型车,1.6L 109马力 L4,5档手动变速箱(MT),4门5座三厢车,4625/1790/1500,2630,480,1230,1.6,自然吸气,L4,109,155,汽油,92号,多点电喷,国五,,电动助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,205/55 R16,205/55 R16,正常/正常,无/无,无/无,无,标配,标配,无,标配,标配,标配,无,无,无,无,无,标配/标配,标配,无,标配,标配,标配,无,加装,标配,加装,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2
哈飞路宝节油π 2008款 节油π 1.1手动舒适型,哈飞路宝节油π,2008款,0.90,4.50,2009-09,4.6万公里,青岛,国四,手动,2500元（车价x4%，最低2500元） ,哈飞汽车,微型车,1.1L 68马力 L4,5档手动变速箱(MT),5门5座两厢车,3618/1563/1533,2335,186,-,1.1,自然吸气,L4,68,87,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,螺旋弹簧式非独立悬架,盘式,鼓式,-,155/65 R13,155/65 R13,无/无,无/无,无/无,无,标配,无,无,无,无,无,无,无,无,无,标配,标配/无,无,无,无,无,标配,无,无,无,无,无,无/无,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,1,0
雪佛兰景程 2013款 1.8 SX豪华版 MT,雪佛兰景程,2013款,6.00,14.90,2013-09,5.6万公里,青岛,国四,手动,3500元（车价x4%，最低3500元） ,上汽通用雪佛兰,中型车,1.8L 143马力 L4,5档手动变速箱(MT),4门5座三厢车,4808/1807/1450,2700,470,1435,1.8,自然吸气,L4,143,175,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,205/55 R16,205/55 R16,正常/正常,正常/无,无/无,无,标配,标配,无,标配,无,标配,无,无,无,标配,无,标配/标配,标配,标配,标配,标配,标配,无,无,标配,标配,无,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
福特嘉年华 2013款 两厢 1.5L 手动风尚型,福特嘉年华,2013款,5.08,8.70,2014-07,3.2万公里,青岛,国四,手动,3500元（车价x4%，最低3500元） ,长安福特,小型车,1.5L 110马力 L4,5档手动变速箱(MT),5门5座两厢车,3970/1722/1470,2495,270,1092,1.5,自然吸气,L4,110,140,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,鼓式,-,185/55 R15,185/55 R15,正常/正常,无/无,无/无,无,标配,无,无,标配,无,无,无,无,无,无,标配,标配/标配,标配,无,无,无,标配,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
东风风行菱智 2012款 商用版 1.6L 特惠型,东风风行菱智,2012款,3.70,6.20,2012-09,6.4万公里,青岛,国四,手动,3500元（车价x4%，最低3500元） ,东风风行,MPV,1.6L 113马力 L4,5档手动变速箱(MT),4门5座MPV,4645/1695/1940,2800,-,-,1.6,自然吸气,L4,113,138,汽油,92号,多点电喷,国四,,无助力,双横臂式独立悬架,钢板弹簧非独立悬架,通风盘式,鼓式,-,195/65 R15,195/65 R15,无/无,无/无,无/无,无,标配,无,无,无,无,无,无,无,无,无,无,标配/无,无,无,无,无,无,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,1,1
长城炫丽 2009款 1.3VVT 豪华型,长城炫丽,2009款,1.70,6.10,2010-06,6.5万公里,烟台,国四,手动,3000元（车价x4%，最低3000元） ,长城汽车,小型车,1.3L 92马力 L4,5档手动变速箱(MT),5门5座两厢车,3907/1694/1521,2368,330-10,1135,1.3,自然吸气,L4,92,118,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,纵臂扭力梁式复合悬架,通风盘式,鼓式,-,185/65 R15,185/65 R15,正常/正常,无/无,无/无,无,标配,无,无,标配,无,无,无,无,无,无,标配,标配/标配,无,无,无,无,标配,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2
别克昂科拉 2013款 1.4T 手动两驱进取型,别克昂科拉,2013款,7.60,16.30,2013-05,3.55万公里,青岛,国五,手动,3500元（车价x4%，最低3500元） ,上汽通用别克,小型SUV,1.4T 140马力 L4,6档手动变速箱(MT),5门5座SUV,4278/1774/1646,2555,356-13,1395,1.4,涡轮增压,L4,140,200,汽油,92号,多点电喷,国五,-,电动助力,麦弗逊式独立悬架,复合扭力梁式非独立悬架,通风盘式,盘式,-,215/55 R18,215/55 R18,正常/正常,正常/无,无/无,无,标配,标配,无,标配,标配,标配,无,无,无,无,标配,标配/标配,标配,无,无,无,标配,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,0
