总车型,车型1,款式年份,卖家报价(万),新车指导价(万),上牌时间,公里数,上牌城市,排放标准,变速箱1,服务费,厂商,级别,发动机,变速箱详情,车身结构,长宽高,轴承,行李容积,整备质量,排量,进气形式,气缸,最大马力,最大扭矩,燃料类型,燃油标号,供油方式,排放标准,驱动方式,助力类型,前悬挂类型,后悬挂类型,前制动类型,后制动类型,驻车制动类型,前轮胎规格,后轮胎规格,主副驾驶安全气囊,前后排侧气囊,前后排头部气囊,胎压检测,车内中控锁,儿童座椅接口,无钥匙启动系统,防抱死系统,车身稳定控制,电动天窗,全景天窗,电动吸合门,感应后备箱,感应雨刷,前后电动车窗,后视镜电动调节,后视镜电动调节,后视镜加热,多功能方向盘,定速巡航,空调,自动空调,GPS导航,倒车雷达,倒车影像系统,真皮座椅,前后排座椅加热,事故排查,泡水排查,火烧排查,机舱项,底盘悬架项,安全系统,外部配置,内部配置,灯光系统,高科技配置,随车工具,仪表台指示灯,发动机状态,变速箱及转向,缺陷项检测,漆面修复检测,钣金修复检测,外观件更换检测 
奔腾B50 2013款 1.6L 手动豪华型,奔腾B50,2013款,5.10,10.50,2014-06,8.6万公里,晋中,国四,手动,3500元（车价x4%，最低3500元） ,一汽奔腾,紧凑型车,1.6L 103马力 L4,5档手动变速箱(MT),4门5座三厢车,4615/1785/1435,2675,450,-,1.6,自然吸气,L4,103,145,汽油,92号,多点电喷,国四,,机械液压助力,双横臂式独立悬架带横向稳定杆,多连杆独立悬架,通风盘式,盘式,-,205/55 R16,205/55 R16,正常/正常,无/无,无/无,无,标配,标配,无,标配,无,标配,无,无,无,无,无,标配/标配,标配,标配,标配,标配,标配,标配,加装,标配,加装,加装,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
众泰T600 2014款 1.5T 手动尊贵型,众泰T600,2014款,6.00,10.70,2014-10,3.5万公里,阳泉,国四,手动,3500元（车价x4%，最低3500元） ,众泰汽车,中型SUV,1.5T 162马力 L4,5档手动变速箱(MT),5门5座SUV,4631/1893/1694,2807,344,1541,1.5,涡轮增压,L4,162,215,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,235/65 R17,235/65 R17,正常/正常,正常/无,正常/正常,无,标配,标配,标配,标配,无,标配,标配,无,无,标配,标配,标配/标配,标配,标配,标配,无,标配,标配,标配,标配,标配,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
福特福克斯 2012款 两厢 1.6L 手动风尚型,福特福克斯,2012款,7.00,14.40,2013-08,6.78万公里,太原,国四,手动,3500元（车价x4%，最低3500元） ,长安福特,紧凑型车,1.6L 125马力 L4,5档手动变速箱(MT),5门5座两厢车,4368/1823/1483,2648,356,1282,1.6,自然吸气,L4,125,159,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,205/60 R16,205/60 R16,正常/正常,正常/无,无/无,无,标配,标配,无,标配,标配,标配,无,无,无,无,标配,标配/标配,标配,无,标配,无,标配,标配,无,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,19,0,0
斯柯达明锐 2012款 1.6L 自动逸俊版,斯柯达明锐,2012款,7.00,16.20,2012-04,4.6万公里,太原,国四,自动,3500元（车价x4%，最低3500元） ,上汽斯柯达,紧凑型车,1.6L 105马力 L4,6档手自一体变速箱(AT),5门5座掀背车,4569/1769/1462,2578,560-13,1322,1.6,自然吸气,L4,105,155,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,四连杆独立悬架,通风盘式,盘式,-,195/65 R15,195/65 R15,正常/正常,正常/无,正常/正常,标配,标配,无,无,标配,无,标配,无,无,无,无,无,标配/标配,标配,标配,无,标配,标配,无,无,标配,无,标配,无/无,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,3,0
福特蒙迪欧-致胜 2010款 2.3L 时尚型,福特蒙迪欧-致胜,2010款,8.00,19.50,2010-09,4.1万公里,太原,国四,自动,3500元（车价x4%，最低3500元） ,长安福特,中型车,2.3L 160马力 L4,6档手自一体变速箱(AT),4门5座三厢车,4854/1886/1495,2850,450,1586,2.3,自然吸气,L4,160,205,汽油,92号,多点电喷,国四,,电子液压助力,麦弗逊式独立悬架,后复合连杆独立式,通风盘式,盘式,-,215/55 R16,215/55 R16,正常/正常,正常/无,无/无,无,标配,无,无,标配,无,标配,无,无,无,无,无,标配/标配,标配,标配,标配,无,标配,无,加装,标配,加装,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0,0
江淮瑞风M3 2016款 宜家版 1.6L 豪华型,江淮瑞风M3,2016款,6.10,8.00,2016-10,5.61万公里,太原,国四,手动,3500元（车价x4%，最低3500元） ,江淮汽车,MPV,1.6L 120马力 L4,5档手动变速箱(MT),4门7座MPV,4715/1740/1900,2810,-,1670,1.6,自然吸气,L4,120,150,汽油,92号,多点电喷,国四,,机械液压助力,双横臂扭杆式独立悬架,钢板弹簧非独立悬架,通风盘式,鼓式,-,195/65 R15,195/65 R15,正常/正常,无/无,无/无,无,标配,标配,无,标配,无,无,无,无,无,无,无,标配/无,标配,无,无,无,标配,无,无,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0
海马福美来 2014款 M5 1.6L 手动精英型,海马福美来,2014款,4.80,8.60,2014-08,4.6万公里,保定,国四,手动,3500元（车价x4%，最低3500元） ,海马汽车,紧凑型车,1.6L 125马力 L4,6档手动变速箱(MT),4门5座三厢车,4698/1806/1477,2685,415,1325,1.6,自然吸气,L4,125,161,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,205/55 R16,205/55 R16,正常/正常,无/无,无/无,无,标配,标配,加装,标配,无,无,无,无,无,标配,无,标配/标配,标配,无,标配,无,标配,无,加装,标配,加装,加装,无/无,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,5,3,0
起亚福瑞迪 2014款 1.6L MT GL,起亚福瑞迪,2014款,6.40,10.70,2014-03,5.9万公里,太原,国四,手动,3500元（车价x4%，最低3500元） ,东风悦达起亚,紧凑型车,1.6L 123马力 L4,5档手动变速箱(MT),4门5座三厢车,4560/1775/1460,2650,-,1165,1.6,自然吸气,L4,123,155,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,195/65 R15,195/65 R15,正常/正常,无/无,无/无,无,标配,标配,加装,标配,无,无,无,无,无,无,无,标配/标配,标配,无,无,无,标配,无,加装,无,加装,加装,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
纳智捷大7 SUV 2013款 锋芒限量版 2.2T 四驱智尊型,纳智捷大7,SUV,11.69,27.00,2013-05,7.9万公里,太原,国四,自动,4676元（车价x4%，最低3500元） ,东风裕隆,中型SUV,2.2T 178马力 L4,5档手自一体变速箱(AT),5门5座SUV,4800/1930/1760,2910,-,1960,2.2,涡轮增压,L4,178,275,汽油,92号,多点电喷,国四,适时四驱,机械液压助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,235/55 R18,235/55 R18,正常/正常,无/无,无/无,无,标配,标配,标配,标配,标配,标配,无,无,无,无,标配,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
长城M4 2012款 1.5L 手动豪华型,长城M4,2012款,4.25,7.40,2013-05,2.3万公里,太原,国四,手动,3500元（车价x4%，最低3500元） ,长城汽车,小型SUV,1.5L 106马力 L4,5档手动变速箱(MT),5门5座SUV,3961/1728/1617,2383,-,1106,1.5,自然吸气,L4,106,138,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,纵臂扭力梁式复合悬架,通风盘式,盘式,-,205/60 R16,205/60 R16,正常/正常,无/无,无/无,无,标配,标配,无,标配,无,无,无,无,无,无,标配,标配/标配,标配,无,标配,无,标配,无,标配,标配,标配,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
现代格越 2013款 3.0L 7座两驱舒适版(进口),现代格越,2013款,25.00,34.70,2015-01,2.15万公里,太原,国五,自动,10000元（车价x4%，最低3500元） ,现代(进口),中型SUV,3.0L 264马力 V6,6档手自一体变速箱(AT),5门7座SUV,4915/1885/1695,2800,-,-,3.0,自然吸气,V6,264,306,汽油,92号,直喷,国五,-,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,通风盘式,-,235/60 R18,235/60 R18,正常/正常,正常/无,正常/正常,无,标配,标配,标配,标配,标配,标配,标配,无,无,标配,标配,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
起亚福瑞迪 2011款 1.6L MT GL,起亚福瑞迪,2011款,4.30,10.70,2010-09,7.5万公里,晋中,国四,手动,3500元（车价x4%，最低3500元） ,东风悦达起亚,紧凑型车,1.6L 123马力 L4,5档手动变速箱(MT),4门5座三厢车,4530/1775/1460,2650,415,1190,1.6,自然吸气,L4,123,155,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,195/65 R15,195/65 R15,正常/正常,无/无,无/无,无,标配,标配,无,标配,无,无,无,无,无,无,无,标配/标配,标配,无,标配,无,标配,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,2
福特福克斯 2012款 三厢 1.6L 手动风尚型,福特福克斯,2012款,5.80,14.40,2012-05,4.7万公里,太原,国四,手动,3500元（车价x4%，最低3500元） ,长安福特,紧凑型车,1.6L 125马力 L4,5档手动变速箱(MT),4门5座三厢车,4534/1823/1483,2648,530,1286,1.6,自然吸气,L4,125,159,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,205/60 R16,205/60 R16,正常/正常,正常/无,无/无,无,标配,标配,无,标配,标配,标配,无,无,无,无,无,标配/标配,标配,无,标配,无,标配,标配,无,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,1
福田风景 2011款 2.8T快捷豪华型长轴版4JB1T,福田风景,2011款,2.70,10.60,2010-12,8.5万公里,晋中,国三,手动,3000元（车价x4%，最低3000元） ,福田汽车,轻客,2.8T 95马力 L4,5档手动变速箱(MT),客车,5385/1690/2050,2890,-,-,2.8,涡轮增压,L4,95,225,柴油,0号,直喷,国三,,液压助力,双横臂独立悬挂,纵置钢板弹簧,通风盘式,鼓式,-,195/70 R15,195/70 R15,无/无,无/无,无/无,无,标配,无,无,无,无,无,无,无,无,无,无,标配/无,标配,无,无,无,标配,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,0
中华骏捷FRV 2010款 1.3L 手动舒适型,中华骏捷FRV,2010款,2.40,6.20,2011-09,8.7万公里,太原,国四,手动,3000元（车价x4%，最低3000元） ,华晨中华,紧凑型车,1.3L 88马力 L4,5档手动变速箱(MT),5门5座两厢车,4210/1755/1460,2580,314,1210,1.3,自然吸气,L4,88,120,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,鼓式,-,195/65 R15,195/65 R15,正常/正常,无/无,无/无,无,标配,无,无,标配,无,无,无,无,无,无,无,标配/无,无,无,无,无,标配,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2,0
中华骏捷Cross 2010款 飞炫 1.5L 自动运动型,中华骏捷Cross,2010款,3.80,11.90,2010-06,7.5万公里,太原,国四,自动,3500元（车价x4%，最低3500元） ,华晨中华,紧凑型车,1.5L 105马力 L4,4档手自一体变速箱(AT),5门5座两厢车,4240/1820/1512,2580,314,1210,1.5,自然吸气,L4,105,141,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,纵向托臂式扭力梁,通风盘式,盘式,-,205/60 R16,205/60 R16,正常/正常,无/无,无/无,无,标配,无,无,标配,无,无,无,无,无,无,标配,标配/标配,标配,无,无,无,标配,无,标配,标配,标配,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0
比亚迪速锐 2016款 1.5L 手动精英型,比亚迪速锐,2016款,5.58,7.60,2016-08,1.86万公里,太原,国四,手动,3500元（车价x4%，最低3500元） ,比亚迪,紧凑型车,1.5L 109马力 L4,5档手动变速箱(MT),4门5座三厢车,4680/1765/1490,2660,450,-,1.5,自然吸气,L4,109,145,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,205/55 R16,205/55 R16,正常/正常,无/无,无/无,无,标配,标配,标配,标配,无,无,无,无,无,无,无,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
本田思域 2012款 1.8L 自动豪华版,本田思域,2012款,9.40,17.10,2013-01,5.7万公里,太原,国四,自动,3760元（车价x4%，最低3500元） ,东风本田,紧凑型车,1.8L 141马力 L4,5档自动变速箱(AT),4门5座三厢车,4535/1755/1450,2670,440,1280,1.8,自然吸气,L4,141,174,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,双横臂式独立悬架,通风盘式,盘式,-,205/55 R16,205/55 R16,正常/正常,正常/无,无/无,无,标配,标配,无,标配,标配,标配,无,无,无,无,无,标配/标配,标配,无,标配,标配,标配,标配,无,标配,标配,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,0
路虎发现 2012款 3.0 SDV6 HSE 柴油版(进口),路虎发现,2012款,48.00,92.00,2012-06,11.1万公里,太原,国三,自动,19200元（车价x4%，最低3500元） ,路虎(进口),中大型SUV,3.0T 245马力 V6,6档手自一体变速箱(AT),5门7座SUV,4838/2022/1882,2885,280-25,2650,3.0,双涡轮增压,V6,245,600,柴油,0号,直喷,国三,全时四驱,电子液压助力,空气悬架,空气悬架,通风盘式,通风盘式,-,255/55 R19,255/55 R19,正常/正常,正常/无,正常/正常,无,标配,标配,标配,标配,标配,标配,标配,无,无,标配,标配,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,无,标配,标配/标配,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,2
别克凯越 2015款 1.5L 手动经典型,别克凯越,2015款,6.40,9.40,2016-05,3.87万公里,太原,国五,手动,3500元（车价x4%，最低3500元） ,上汽通用别克,紧凑型车,1.5L 113马力 L4,5档手动变速箱(MT),4门5座三厢车,4515/1725/1445,2600,405,1210,1.5,自然吸气,L4,113,141,汽油,92号,多点电喷,国五,,机械液压助力,麦弗逊式独立悬架,双连杆独立悬架,通风盘式,盘式,-,185/65 R14,185/65 R14,正常/正常,无/无,无/无,无,标配,标配,无,标配,无,标配,无,无,无,无,无,标配/标配,标配,无,无,无,标配,无,加装,加装,加装,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0
别克威朗 2015款 三厢 15S 自动进取型,别克威朗,2015款,11.99,15.90,2016-09,0.9万公里,太原,国五,自动,4796元（车价x4%，最低3500元） ,上汽通用别克,紧凑型车,1.5L 118马力 L4,6档手自一体变速箱(AT),4门5座三厢车,4718/1802/1466,2700,460,1295,1.5,自然吸气,L4,118,146,汽油,92号,直喷,国五,,电动助力,麦弗逊式独立悬架,后扭杆梁+瓦特连杆非独立悬架,通风盘式,盘式,-,205/55 R16,205/55 R16,正常/正常,正常/无,正常/正常,标配,标配,标配,无,标配,标配,标配,无,无,无,无,无,标配/标配,标配,标配,标配,无,标配,无,无,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
奥迪A6L 2012款 TFSI 标准型,奥迪A6L,2012款,26.40,44.50,2013-07,12.6万公里,太原,国四,自动,10560元（车价x4%，最低3500元） ,一汽-大众奥迪,中大型车,2.0T 180马力 L4,8档无级变速箱(CVT),4门5座三厢车,5015/1874/1455,3012,460,1740,2.0,涡轮增压,L4,180,320,汽油,95号,直喷,国四,-,电动助力,五连杆式独立悬架,梯形连杆式独立悬架,通风盘式,通风盘式,-,225/55 R17,225/55 R17,正常/正常,正常/正常,正常/正常,标配,标配,标配,标配,标配,标配,标配,加装,无,无,标配,无,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,1,1
海马普力马 2010款 1.6L 自动5座舒适,海马普力马,2010款,4.60,10.80,2012-09,6.27万公里,太原,国四,自动,3500元（车价x4%，最低3500元） ,海马汽车,MPV,1.6L 120马力 L4,6档无级变速箱(CVT),5门5座MPV,4384/1718/1579,2670,500,1350,1.6,自然吸气,L4,120,158,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架+横向稳定杆,多连杆式独立悬架+横向稳定杆,通风盘式,盘式,-,195/55 R15,195/55 R15,正常/正常,无/无,无/无,加装,标配,无,无,标配,无,加装,无,无,无,无,标配,标配/标配,标配,无,无,无,标配,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1
奔驰S级 2010款 S 350 L 4MATIC(进口),奔驰S级,2010款,39.50,157.20,2010-06,12.5万公里,太原,国四,自动,15800元（车价x4%，最低3500元） ,奔驰(进口),大型车,3.5L 272马力 V6,7档手自一体变速箱(AT),4门5座三厢车,5230/1871/1485,3165,560,2113,3.5,自然吸气,V6,272,350,汽油,95号,多点电喷,国四,全时四驱,电子液压助力,AIRMATIC主动空气悬架,AIRMATIC主动空气悬架,通风盘式,通风盘式,-,255/45 R18,255/45 R18,正常/正常,正常/正常,正常/正常,标配,标配,标配,标配,标配,标配,标配,标配,标配,无,标配,无,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配/标配,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0,0
奥迪Q5 2013款 40 TFSI 技术型,奥迪Q5,2013款,29.80,46.40,2014-06,4.64万公里,太原,国四,自动,11920元（车价x4%，最低3500元） ,一汽-大众奥迪,中型SUV,2.0T 211马力 L4,8档手自一体变速箱(AT),5门5座SUV,4629/1898/1655,2807,540,-,2.0,涡轮增压,L4,211,350,汽油,95号,直喷,国四,全时四驱,电动助力,五连杆式独立悬架,梯形连杆式独立悬架,通风盘式,盘式,-,235/60 R18,235/60 R18,正常/正常,正常/正常,正常/正常,标配,标配,标配,无,标配,标配,标配,标配,无,无,标配,标配,标配/标配,标配,标配,标配,标配,标配,标配,无,标配,无,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0
铃木启悦 2015款 1.6L 手动舒享型,铃木启悦,2015款,6.88,8.60,2016-07,0.8万公里,太原,国五,手动,3500元（车价x4%，最低3500元） ,长安铃木,紧凑型车,1.6L 122马力 L4,5档手动变速箱(MT),4门5座三厢车,4545/1730/1475,2650,495,1065,1.6,自然吸气,L4,122,158,汽油,92号,多点电喷,国五,,电动助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,185/65 R15,185/65 R15,正常/正常,无/无,无/无,无,标配,标配,无,标配,无,无,无,无,无,无,无,标配/标配,标配,无,无,无,标配,无,无,标配,无,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
丰田埃尔法 2011款 3.5L 豪华版(进口),丰田埃尔法,2011款,49.00,74.80,2011-10,6.5万公里,太原,国四,自动,19600元（车价x4%，最低3500元） ,丰田(进口),MPV,3.5L 275马力 V6,6档手自一体变速箱(AT),5门7座MPV,4850/1830/1905,2950,-,2075,3.5,自然吸气,V6,275,340,汽油,95号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,215/65 R16,215/65 R16,正常/正常,正常/无,正常/正常,无,标配,标配,标配,标配,标配,标配,标配,无,无,标配,标配,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
奔驰B级 2009款 B 200 时尚型(进口),奔驰B级,2009款,10.00,34.60,2009-12,8万公里,太原,国四,自动,4000元（车价x4%，最低3500元） ,奔驰(进口),紧凑型车,2.0L 136马力 L4,7档无级变速箱(CVT),5门5座两厢车,4273/1777/1593,2778,544,1345,2.0,自然吸气,L4,136,185,汽油,95号,多点电喷,国四,,电子液压助力,麦弗逊式独立悬架,单铰接点弧形刚性桥+瓦特连杆,通风盘式,盘式,-,215/45 R17,215/45 R17,正常/正常,正常/正常,正常/正常,标配,标配,标配,无,标配,标配,标配,标配,无,无,无,标配,标配/标配,标配,无,标配,标配,标配,无,无,标配,无,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1
大众CC 2015款 1.8TSI 豪华型,大众CC,2015款,22.15,29.20,2016-03,1.87万公里,太原,国五,自动,8860元（车价x4%，最低3500元） ,一汽-大众,中型车,1.8T 160马力 L4,7档双离合变速箱(DCT),4门5座三厢车,4812/1855/1417,2712,532,1540,1.8,涡轮增压,L4,160,250,汽油,95号,直喷,国五,,电动助力,麦弗逊式独立悬架,四连杆独立悬架,通风盘式,盘式,-,235/45 R17,235/45 R17,正常/正常,正常/无,正常/正常,标配,标配,标配,标配,标配,标配,标配,无,无,无,标配,无,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
大众帕萨特 2016款 380TSI DSG御尊版,大众帕萨特,2016款,22.00,28.00,2016-09,1.4万公里,太原,国四,自动,8800元（车价x4%，最低3500元） ,上汽大众,中型车,2.0T 220马力 L4,7档双离合变速箱(DCT),4门5座三厢车,4872/1834/1484,2803,490,1600,2.0,涡轮增压,L4,220,350,汽油,95号,直喷,国四,,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,215/55 R17,215/55 R17,正常/正常,正常/无,正常/正常,标配,标配,无,标配,标配,标配,标配,无,无,无,无,无,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
本田奥德赛 2015款 2.4L 豪华版,本田奥德赛,2015款,21.30,27.10,2015-09,9.06万公里,太原,国四,自动,8520元（车价x4%，最低3500元） ,广汽本田,MPV,2.4L 186马力 L4,无级变速档无级变速箱(CVT),5门7座MPV,4830/1805/1695,2900,-,1815,2.4,自然吸气,L4,186,243,汽油,92号,直喷,国四,,电动助力,麦弗逊式独立悬架,扭力梁式后悬架,通风盘式,盘式,-,215/55 R17,215/55 R17,正常/正常,正常/无,无/无,无,标配,标配,标配,标配,标配,标配,无,无,无,无,标配,标配/标配,标配,无,标配,无,标配,标配,无,标配,标配,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
奔驰R级 2014款 R 320 4MATIC 商务型(进口),奔驰R级,2014款,56.00,64.90,2016-10,1.36万公里,太原,国五,自动,22400元（车价x4%，最低3500元） ,奔驰(进口),MPV,3.0T 272马力 V6,7档手自一体变速箱(AT),5门7座MPV,5157/1922/1674,3215,-,2408,3.0,双涡轮增压,V6,272,400,汽油,95号,直喷,国五,全时四驱,电子液压助力,双叉臂式独立悬架,多连杆独立悬架,通风盘式,通风盘式,-,255/55 R18,255/55 R18,正常/正常,正常/正常,正常/正常,标配,标配,标配,无,标配,标配,标配,标配,无,无,标配,标配,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
奔驰S级 2010款 S 400 L HYBRID(进口),奔驰S级,2010款,40.00,158.30,2010-04,10.9万公里,太原,国三,自动,16000元（车价x4%，最低3500元） ,奔驰(进口),大型车,3.5L 299马力 V6,7档手自一体变速箱(AT),4门5座三厢车,5230/1871/1485,3165,560,2131,3.5,自然吸气,V6,299,385,油电混合,95号,多点电喷,国三,-,电子液压助力,AIRMATIC主动空气悬架,AIRMATIC主动空气悬架,通风盘式,通风盘式,-,255/45 R18,255/45 R18,正常/正常,正常/正常,正常/正常,标配,标配,标配,标配,标配,标配,标配,标配,标配,无,标配,无,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配/标配,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,0,0
宝马5系 2012款 520Li 典雅型,宝马5系,2012款,26.00,46.50,2012-06,4万公里,太原,国四,自动,10400元（车价x4%，最低3500元） ,华晨宝马,中大型车,2.5L 177马力 L6,8档手自一体变速箱(AT),4门5座三厢车,5039/1860/1471,3108,520,1805,2.5,自然吸气,L6,177,230,汽油,95号,多点电喷,国四,-,机械液压助力,双叉臂式独立悬架,多连杆独立悬架,通风盘式,通风盘式,-,225/55 R17,225/55 R17,正常/正常,正常/无,正常/正常,标配,标配,标配,标配,标配,标配,标配,无,无,无,标配,无,标配/标配,标配,标配,标配,标配,标配,标配,无,标配,无,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
本田雅阁 2011款 2.4L LX,本田雅阁,2011款,12.50,23.90,2011-12,8.03万公里,太原,国四,自动,5000元（车价x4%，最低3500元） ,广汽本田,中型车,2.4L 179马力 L4,5档自动变速箱(AT),4门5座三厢车,4960/1845/1480,2800,-,1515,2.4,自然吸气,L4,179,225,汽油,92号,多点电喷,国四,,机械液压助力,双横臂式独立悬架,多连杆独立悬架,通风盘式,盘式,-,215/60 R16,215/60 R16,正常/正常,正常/无,无/无,无,标配,标配,无,标配,标配,标配,无,无,无,无,无,标配/标配,标配,标配,标配,标配,标配,标配,无,标配,无,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0
本田雅阁 2010款 2.0L EX,本田雅阁,2010款,9.80,22.00,2010-05,7万公里,太原,国四,自动,3920元（车价x4%，最低3500元） ,广汽本田,中型车,2.0L 156马力 L4,5档自动变速箱(AT),4门5座三厢车,4945/1845/1480,2800,-,1505,2.0,自然吸气,L4,156,189,汽油,92号,多点电喷,国四,,机械液压助力,双横臂式独立悬架,多连杆独立悬架,通风盘式,盘式,-,215/60 R16,215/60 R16,正常/正常,无/无,无/无,无,标配,无,无,标配,无,标配,无,无,无,无,无,标配/标配,标配,无,标配,标配,标配,标配,加装,标配,加装,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0
夏利 2010款 A+ 1.0L 两厢北京特供版,夏利,2010款,0.70,3.10,2010-03,11.4万公里,太原,国四,手动,2500元（车价x4%，最低2500元） ,天津一汽,小型车,1.0L 53马力 L3,5档手动变速箱(MT),5门5座两厢车,3680/1615/1385,2340,-,815,1.0,自然吸气,L3,53,77,汽油,92号,多点电喷,国四,,无助力,麦弗逊式独立悬架,麦弗逊式独立悬架,通风盘式,鼓式,-,165/70 R13,165/70 R13,无/无,无/无,无/无,无,标配,无,无,无,无,无,无,无,无,无,无,标配/无,无,无,无,无,标配,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,0
