总车型,车型1,款式年份,卖家报价(万),新车指导价(万),上牌时间,公里数,上牌城市,排放标准,变速箱1,服务费,厂商,级别,发动机,变速箱详情,车身结构,长宽高,轴承,行李容积,整备质量,排量,进气形式,气缸,最大马力,最大扭矩,燃料类型,燃油标号,供油方式,排放标准,驱动方式,助力类型,前悬挂类型,后悬挂类型,前制动类型,后制动类型,驻车制动类型,前轮胎规格,后轮胎规格,主副驾驶安全气囊,前后排侧气囊,前后排头部气囊,胎压检测,车内中控锁,儿童座椅接口,无钥匙启动系统,防抱死系统,车身稳定控制,电动天窗,全景天窗,电动吸合门,感应后备箱,感应雨刷,前后电动车窗,后视镜电动调节,后视镜电动调节,后视镜加热,多功能方向盘,定速巡航,空调,自动空调,GPS导航,倒车雷达,倒车影像系统,真皮座椅,前后排座椅加热,事故排查,泡水排查,火烧排查,机舱项,底盘悬架项,安全系统,外部配置,内部配置,灯光系统,高科技配置,随车工具,仪表台指示灯,发动机状态,变速箱及转向,缺陷项检测,漆面修复检测,钣金修复检测,外观件更换检测 
大众尚酷 2011款 R 2.0TSI(进口),大众尚酷,2011款,18.50,43.30,2012-07,7.48万公里,北京,国四,自动,7400元（车价x4%，最低3500元） ,大众(进口),跑车,2.0T 256马力 L4,6档双离合变速箱(DCT),3门4座硬顶跑车,4248/1810/1404,2578,-,1439,2.0,涡轮增压,L4,256,330,汽油,95号,直喷,国四,,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,235/40 R18,235/40 R18,正常/正常,正常/正常,正常/正常,标配,标配,标配,无,标配,标配,无,标配,无,无,标配,标配,标配/无,标配,标配,标配,标配,标配,标配,标配,标配,无,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0
宝马5系 2014款 525Li 领先型,宝马5系,2014款,33.00,50.60,2014-11,7万公里,北京,国四,自动,13200元（车价x4%，最低3500元） ,华晨宝马,中大型车,2.0T 218马力 L4,8档手自一体变速箱(AT),4门5座三厢车,5055/1860/1491,3108,520,1760,2.0,涡轮增压,L4,218,310,汽油,95号,直喷,国四,-,电动助力,双叉臂式独立悬架,多连杆独立悬架,通风盘式,通风盘式,-,225/55 R17,225/55 R17,正常/正常,正常/无,正常/正常,标配,标配,标配,标配,标配,标配,标配,无,无,无,标配,无,标配/标配,标配,标配,标配,标配,标配,标配,无,标配,无,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1
日产骐达 2008款 1.6L 自动时尚型,日产骐达,2008款,5.20,12.70,2009-09,9.4万公里,北京,国四,自动,3500元（车价x4%，最低3500元） ,东风日产,紧凑型车,1.6L 109马力 L4,4档自动变速箱(AT),5门5座两厢车,4250/1695/1535,2600,289-46,1182,1.6,自然吸气,L4,109,153,汽油,92号,多点电喷,国四,,电子液压助力,麦弗逊式独立悬架,带稳定杆扭力梁式后悬架,通风盘式,盘式,-,185/65 R15,185/65 R15,正常/正常,无/无,无/无,无,标配,无,无,标配,无,无,无,无,无,标配,标配,标配/标配,标配,无,无,无,标配,无,无,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,2,2
东风风度风度MX6 2015款 2.0L CVT两驱卓越版,东风风度风度MX6,2015款,11.10,15.20,2015-11,2.9万公里,北京,国五,自动,4440元（车价x4%，最低3500元） ,郑州日产,紧凑型SUV,2.0L 144马力 L4,无级变速档无级变速箱(CVT),5门5座SUV,4625/1790/1735,2630,603,1505,2.0,自然吸气,L4,144,198,汽油,92号,多点电喷,国五,-,电动助力,麦弗逊式独立悬架+横向稳定杆,带横向稳定杆+复合多连杆式独立悬架,通风盘式,通风盘式,-,225/60 R17,225/60 R17,正常/正常,无/无,无/无,无,标配,标配,标配,标配,无,标配,标配,无,无,无,标配,标配/标配,标配,标配,标配,标配,标配,标配,无,标配,标配,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
本田思铂睿 2009款 2.4L 豪华版,本田思铂睿,2009款,12.00,25.80,2009-12,10.14万公里,北京,国四,自动,4800元（车价x4%，最低3500元） ,东风本田,中型车,2.4L 181马力 L4,5档手自一体变速箱(AT),4门5座三厢车,4730/1840/1450,2705,-,1575,2.4,自然吸气,L4,181,225,汽油,92号,多点电喷,国四,,电动助力,独立双叉式悬架+横向稳定杆,多连杆悬架带横向稳定杆,通风盘式,盘式,-,225/50 R17,225/50 R17,正常/正常,正常/无,正常/正常,无,标配,标配,标配,标配,标配,标配,无,无,无,无,无,标配/标配,标配,标配,标配,标配,标配,标配,无,标配,无,标配,标配/无,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,10,1
奔驰C级 2010款 C 200 CGI 优雅型,奔驰C级,2010款,13.30,37.80,2010-12,13.6万公里,北京,国四,自动,5320元（车价x4%，最低3500元） ,北京奔驰,中型车,1.8T 184马力 L4,5档手自一体变速箱(AT),4门5座三厢车,4581/1770/1448,2760,475,1630,1.8,涡轮增压,L4,184,270,汽油,95号,直喷,国四,-,电子液压助力,三连杆式悬架,多连杆独立悬架,通风盘式,盘式,-,205/55 R16,205/55 R16,正常/正常,无/无,无/无,标配,标配,标配,无,标配,标配,标配,无,无,无,无,无,标配/标配,标配,标配,标配,标配,标配,标配,无,标配,无,标配,无/无,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,4
马自达6 2012款 2.0L 自动时尚型,马自达6,2012款,9.50,19.50,2013-01,9.26万公里,北京,国四,自动,3800元（车价x4%，最低3500元） ,一汽马自达,中型车,2.0L 147马力 L4,5档手自一体变速箱(AT),4门5座三厢车,4670/1780/1435,2675,500,1427,2.0,自然吸气,L4,147,183,汽油,92号,多点电喷,国四,,机械液压助力,双横臂式独立悬架带横向稳定杆,多连杆独立悬架,通风盘式,盘式,-,205/55 R16,205/55 R16,正常/正常,正常/无,正常/正常,无,标配,标配,无,标配,无,标配,无,无,无,无,无,标配/标配,标配,无,标配,无,标配,无,无,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0
大众尚酷 2011款 2.0TSI 豪华版(进口),大众尚酷,2011款,17.50,33.80,2012-05,4.6万公里,北京,国四,自动,7000元（车价x4%，最低3500元） ,大众(进口),跑车,2.0T 211马力 L4,6档双离合变速箱(DCT),3门4座硬顶跑车,4248/1810/1410,2578,-,1393,2.0,涡轮增压,L4,211,280,汽油,95号,直喷,国四,,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,225/45 R17,225/45 R17,正常/正常,正常/无,正常/正常,标配,标配,标配,标配,标配,标配,标配,标配,无,无,标配,标配,标配/无,标配,标配,标配,无,标配,标配,无,标配,无,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
沃尔沃XC60 2015款 2.0T T5 AWD 智远版,沃尔沃XC60,2015款,30.00,47.70,2015-03,2.7万公里,北京,国四,自动,12000元（车价x4%，最低3500元） ,沃尔沃亚太,中型SUV,2.0T 214马力 L5,6档手自一体变速箱(AT),5门5座SUV,4644/1891/1713,2774,490-14,1861,2.0,涡轮增压,L5,214,300,汽油,95号,多点电喷,国四,全时四驱,电子液压助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,通风盘式,-,235/60 R18,235/60 R18,正常/正常,正常/无,正常/正常,标配,标配,标配,标配,标配,标配,标配,标配,无,无,标配,标配,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,无,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1
保时捷Cayenne 2011款 Cayenne 3.0T,保时捷Cayenne,2011款,70.00,100.10,2013-03,7.4万公里,北京,国四,自动,28000元（车价x4%，最低3500元） ,保时捷,中大型SUV,3.0T 333马力 V6,8档手自一体变速箱(AT),5门5座SUV,4846/1939/1705,2895,670-17,2230,3.0,机械增压,V6,333,440,汽油,95号,直喷,国四,全时四驱,电子液压助力,双叉臂式独立悬架,多连杆独立悬架,通风盘式,通风盘式,-,255/55 R18,255/55 R18,正常/正常,正常/无,正常/正常,无,标配,标配,无,标配,标配,标配,无,无,无,标配,标配,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,无,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0
大众帕萨特 2014款 2.0TSI DSG御尊版,大众帕萨特,2014款,18.00,27.70,2015-04,4.7万公里,北京,国四,自动,7200元（车价x4%，最低3500元） ,上汽大众,中型车,2.0T 200马力 L4,6档双离合变速箱(DCT),4门5座三厢车,4870/1834/1472,2803,490,1550,2.0,涡轮增压,L4,200,280,汽油,95号,直喷,国四,,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,215/55 R17,215/55 R17,正常/正常,正常/无,正常/正常,标配,标配,标配,标配,标配,标配,标配,无,无,无,标配,无,标配/标配,标配,标配,标配,标配,标配,标配,无,标配,标配,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
雷克萨斯RX经典 2013款 270 典雅版,雷克萨斯RX经典,2013款,33.00,53.80,2014-06,6.5万公里,北京,国四,自动,13200元（车价x4%，最低3500元） ,雷克萨斯,中型SUV,2.7L 188马力 L4,6档手自一体变速箱(AT),5门5座SUV,4770/1885/1725,2740,375-75,1865,2.7,自然吸气,L4,188,252,汽油,92号,多点电喷,国四,-,电动助力,麦弗逊式独立悬架,独立双叉臂,通风盘式,盘式,-,235/60 R18,235/60 R18,正常/正常,正常/正常,正常/正常,标配,标配,标配,标配,标配,标配,标配,无,无,无,标配,标配,标配/标配,标配,标配,标配,标配,标配,标配,无,标配,标配,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
保时捷Panamera 2013款 Panamera 4 Platinum Edition 3.6L,保时捷Panamera,2013款,85.00,140.20,2013-08,4.5万公里,北京,国四,自动,34000元（车价x4%，最低3500元） ,保时捷,大型车,3.6L 300马力 V6,7档双离合变速箱(DCT),5门4座掀背车,4970/1931/1418,2920,445-12,-,3.6,自然吸气,V6,300,400,汽油,95号,直喷,国四,全时四驱,电动助力,双摇臂独立悬架,多连杆独立悬架,通风盘式,通风盘式,-,255/45 R19,285/40 R19,正常/正常,正常/无,正常/正常,标配,标配,标配,无,标配,标配,标配,无,无,无,标配,无,标配/标配,标配,标配,无,标配,标配,标配,标配,标配,标配,标配,标配/标配,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,3,0
奥迪A6L 2012款 30 FSI 舒适型,奥迪A6L,2012款,27.00,51.30,2012-09,10.3万公里,北京,国四,自动,10800元（车价x4%，最低3500元） ,一汽-大众奥迪,中大型车,2.5L 190马力 V6,8档无级变速箱(CVT),4门5座三厢车,5015/1874/1455,3012,460,1800,2.5,自然吸气,V6,190,250,汽油,95号,直喷,国四,-,电动助力,五连杆式独立悬架,梯形连杆式独立悬架,通风盘式,通风盘式,-,225/55 R17,225/55 R17,正常/正常,无/无,正常/无,标配,标配,标配,标配,标配,标配,标配,标配,无,无,标配,无,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,加装,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,0
本田CR-V 2012款 2.4L 四驱豪华版,本田CR-V,2012款,18.00,26.00,2013-08,3.3万公里,北京,国四,自动,7200元（车价x4%，最低3500元） ,东风本田,紧凑型SUV,2.4L 190马力 L4,5档自动变速箱(AT),5门5座SUV,4550/1820/1685,2620,-,1625,2.4,自然吸气,L4,190,222,汽油,92号,多点电喷,国四,适时四驱,电动助力,麦弗逊式独立悬架,双横臂式独立悬架,通风盘式,盘式,-,225/65 R17,225/65 R17,正常/正常,正常/无,正常/正常,无,标配,标配,标配,标配,标配,标配,无,无,无,无,标配,标配/标配,标配,标配,标配,标配,标配,标配,无,标配,标配,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
奥迪A4L 2012款 2.0 TFSI 自动技术型,奥迪A4L,2012款,19.98,40.10,2012-05,3.1万公里,北京,国四,自动,7992元（车价x4%，最低3500元） ,一汽-大众奥迪,中型车,2.0T 180马力 L4,8档无级变速箱(CVT),4门5座三厢车,4763/1826/1426,2869,480,1615,2.0,涡轮增压,L4,180,320,汽油,95号,直喷,国四,-,电动助力,五连杆式独立悬架,梯形连杆式独立悬架,通风盘式,盘式,-,225/50 R17,225/50 R17,正常/正常,正常/正常,正常/正常,标配,标配,标配,标配,标配,标配,标配,无,无,无,标配,无,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,无,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,2
宝马1系 2012款 116i 手动挡(进口),宝马1系,2012款,17.80,26.30,2012-10,4.84万公里,北京,国四,手动,7120元（车价x4%，最低3500元） ,宝马(进口),紧凑型车,1.6T 136马力 L4,6档手动变速箱(MT),5门5座两厢车,4324/1765/1458,2690,-,1450,1.6,涡轮增压,L4,136,220,汽油,95号,直喷,国四,,电动助力,双球节弹簧减振支柱前桥,多连杆独立悬架,通风盘式,盘式,-,205/55 R16,205/55 R16,正常/正常,正常/无,无/无,标配,标配,标配,标配,标配,标配,标配,无,无,无,无,标配,标配/标配,标配,标配,无,无,标配,无,无,标配,无,无,无/无,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,2,0
宝马5系 2013款 520Li 典雅型,宝马5系,2013款,28.50,46.50,2013-01,6万公里,廊坊,国四,自动,11400元（车价x4%，最低3500元） ,华晨宝马,中大型车,2.0T 184马力 L4,8档手自一体变速箱(AT),4门5座三厢车,5039/1860/1492,3108,520,1725,2.0,涡轮增压,L4,184,270,汽油,95号,直喷,国四,-,机械液压助力,双叉臂式独立悬架,多连杆独立悬架,通风盘式,通风盘式,-,225/55 R17,225/55 R17,标配/标配,标配/无,标配/标配,标配,标配,标配,标配,标配,标配,标配,无,标配,无,标配,标配,标配/标配,标配,标配,标配,无,无,标配,标配,无,标配,无,标配,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
大众捷达 2013款 1.6L 自动舒适型,大众捷达,2013款,7.00,11.80,2014-02,8.9万公里,北京,国四,自动,3500元（车价x4%，最低3500元） ,一汽-大众,紧凑型车,1.6L 110马力 L4,6档自动变速箱(AT),4门5座三厢车,4487/1706/1470,2603,466,1170,1.6,自然吸气,L4,110,160,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,复合扭力梁式非独立悬架,通风盘式,鼓式,-,185/60 R15,185/60 R15,正常/正常,无/无,无/无,无,标配,标配,无,标配,无,标配,无,无,无,无,无,标配/标配,标配,标配,无,标配,标配,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
丰田卡罗拉 2008款 1.8L 手动GL-i天窗特别版,丰田卡罗拉,2008款,5.45,15.20,2010-08,9.5万公里,北京,国四,手动,3500元（车价x4%，最低3500元） ,一汽丰田,紧凑型车,1.8L 136马力 L4,6档手动变速箱(MT),4门5座三厢车,4540/1760/1490,2600,450,1285,1.8,自然吸气,L4,136,175,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,新型拖曳臂式悬架(减振器、减振簧分离式),通风盘式,盘式,-,205/55 R16,205/55 R16,正常/正常,无/无,无/无,无,标配,标配,无,标配,无,标配,无,无,无,无,无,标配/标配,标配,无,标配,无,标配,标配,无,无,无,无,无/无,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,2
宝马5系 2013款 530Li 领先型,宝马5系,2013款,31.50,60.70,2012-11,9.4万公里,北京,国四,自动,12600元（车价x4%，最低3500元） ,华晨宝马,中大型车,3.0L 258马力 L6,8档手自一体变速箱(AT),4门5座三厢车,5039/1860/1492,3108,520,1815,3.0,自然吸气,L6,258,310,汽油,95号,多点电喷,国四,-,机械液压助力,双叉臂式独立悬架,多连杆独立悬架,通风盘式,通风盘式,-,245/45 R18,245/45 R18,正常/正常,正常/无,正常/正常,标配,标配,标配,标配,标配,标配,标配,无,无,无,标配,无,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0
宝马3系 2013款 328i运动设计套装(进口),宝马3系,2013款,26.00,46.30,2013-04,4.2万公里,北京,国四,自动,10400元（车价x4%，最低3500元） ,宝马(进口),中型车,2.0T 245马力 L4,8档手自一体变速箱(AT),4门5座三厢车,4624/1811/1455,2810,480,1560,2.0,涡轮增压,L4,245,350,汽油,95号,直喷,国四,-,电动助力,双球节弹簧减振支柱前桥,多连杆独立悬架,通风盘式,通风盘式,-,225/50 R17,225/50 R17,正常/正常,正常/无,正常/正常,标配,标配,标配,标配,标配,标配,标配,无,无,无,标配,无,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,无,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
长安逸动 2015款 1.6L 自动豪华型,长安逸动,2015款,7.00,9.60,2016-04,5.3万公里,北京,国四,自动,3500元（车价x4%，最低3500元） ,长安汽车,紧凑型车,1.6L 125马力 L4,4档手自一体变速箱(AT),4门5座三厢车,4620/1820/1490,2660,510,1325,1.6,自然吸气,L4,125,160,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,205/55 R16,205/55 R16,正常/正常,无/无,无/无,无,标配,标配,无,标配,标配,标配,无,无,无,无,无,标配/标配,标配,标配,标配,无,标配,无,标配,标配,标配,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1
奔驰唯雅诺 2013款 3.0L 舒适版,奔驰唯雅诺,2013款,30.00,48.70,2014-04,7.4万公里,北京,国四,自动,12000元（车价x4%，最低3500元） ,福建奔驰,MPV,3.0L 224马力 V6,5档手自一体变速箱(AT),5门7座MPV,4993/1901/1875,3200,-,-,3.0,自然吸气,V6,224,290,汽油,95号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,半拖曳臂式独立悬架,通风盘式,盘式,-,225/55 R17,225/55 R17,正常/正常,无/无,无/无,无,标配,标配,无,标配,标配,无,无,无,无,标配,标配,标配/无,标配,标配,标配,标配,标配,标配,无,标配,无,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
福特翼虎 2015款 2.0L GTDi 四驱尊贵型,福特翼虎,2015款,21.00,29.90,2016-01,2.99万公里,北京,国五,自动,8400元（车价x4%，最低3500元） ,长安福特,紧凑型SUV,2.0T 242马力 L4,6档手自一体变速箱(AT),5门5座SUV,4524/1838/1695,2690,-,-,2.0,涡轮增压,L4,242,350,汽油,92号,直喷,国五,适时四驱,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,235/50 R18,235/50 R18,正常/正常,正常/无,正常/正常,标配,标配,标配,标配,标配,标配,标配,标配,无,标配,标配,标配,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
奥迪A4L 2013款 35 TFSI 自动舒适型,奥迪A4L,2013款,22.50,35.80,2013-05,5.87万公里,北京,国四,自动,9000元（车价x4%，最低3500元） ,一汽-大众奥迪,中型车,2.0T 180马力 L4,8档无级变速箱(CVT),4门5座三厢车,4761/1826/1439,2869,480,1600,2.0,涡轮增压,L4,180,320,汽油,95号,直喷,国四,-,电动助力,五连杆式独立悬架,梯形连杆式独立悬架,通风盘式,盘式,-,225/55 R16,225/55 R16,正常/正常,正常/正常,正常/无,标配,标配,标配,加装,标配,标配,标配,无,无,无,无,无,标配/标配,标配,标配,标配,标配,标配,标配,无,标配,无,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
捷豹XK 2012款 XKR 5.0L 机械增压敞篷版,捷豹XK,2012款,74.70,231.20,2012-04,2.4万公里,北京,国四,自动,29880元（车价x4%，最低3500元） ,捷豹,跑车,5.0T 510马力 V8,6档手自一体变速箱(AT),2门4座软顶敞篷车,4794/1892/1329,2752,313,1800,5.0,机械增压,V8,510,625,汽油,95号,直喷,国四,,机械液压助力,双叉臂式独立悬架,双叉臂式独立悬架,通风盘式,通风盘式,-,245/40 R19,275/35 R19,正常/正常,正常/正常,正常/正常,标配,标配,标配,标配,标配,标配,无,无,无,无,标配,无,标配/无,标配,标配,标配,标配,无,无,标配,标配,无,无,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
奔驰C级 2015款 C 260 L 运动型,奔驰C级,2015款,35.00,52.00,2015-05,1.7万公里,北京,国四,自动,14000元（车价x4%，最低3500元） ,北京奔驰,中型车,2.0T 211马力 L4,7档手自一体变速箱(AT),4门5座三厢车,4783/1810/1442,2920,-,-,2.0,涡轮增压,L4,211,350,汽油,95号,直喷,国四,-,电动助力,多连杆独立悬架,多连杆独立悬架,通风盘式,盘式,-,225/45 R18,245/40 R18,正常/正常,正常/无,正常/正常,标配,标配,标配,标配,标配,标配,标配,标配,无,无,标配,无,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0
宝马X6 2013款 xDrive35i(进口),宝马X6,2013款,55.00,115.40,2013-04,12.2万公里,北京,国四,自动,22000元（车价x4%，最低3500元） ,宝马(进口),中大型SUV,3.0T 306马力 L6,8档手自一体变速箱(AT),5门4座SUV,4880/1983/1709,2933,-,2200,3.0,涡轮增压,L6,306,400,汽油,95号,直喷,国四,全时四驱,电动助力,双叉臂式独立悬架,多连杆独立悬架,通风盘式,通风盘式,-,255/50 R19,255/50 R19,正常/正常,正常/无,正常/正常,标配,标配,标配,标配,标配,标配,标配,无,无,无,标配,无,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0
日产贵士 2012款 3.5L SL(进口),日产贵士,2012款,40.80,72.50,2015-06,2.36万公里,北京,国四,自动,16320元（车价x4%，最低3500元） ,日产(进口),MPV,3.5L 264马力 V6,无级变速档无级变速箱(CVT),5门7座MPV,5100/1971/1854,3000,-,2043,3.5,自然吸气,V6,264,326,汽油,95号,多点电喷,国四,,电动助力,滑柱式悬架,多连杆独立悬架,通风盘式,通风盘式,-,235/55 R18,235/55 R18,正常/正常,正常/正常,正常/正常,标配,标配,无,标配,标配,标配,标配,标配,无,无,无,标配,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0
北汽绅宝绅宝X55 2016款 1.5T CVT精英版,北汽绅宝绅宝X55,2016款,9.00,11.80,2016-07,2.26万公里,北京,国四,自动,3600元（车价x4%，最低3500元） ,北京汽车,小型SUV,1.5T 150马力 L4,无级变速档无级变速箱(CVT),5门5座SUV,4405/1809/1685,2650,-,1431,1.5,涡轮增压,L4,150,210,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,215/60 R17,215/60 R17,正常/正常,正常/无,无/无,标配,标配,标配,标配,标配,标配,标配,标配,无,无,标配,标配,标配/标配,标配,无,标配,标配,标配,标配,无,标配,标配,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
丰田埃尔法 2012款 3.5L 尊贵版(进口),丰田埃尔法,2012款,76.00,86.80,2015-05,7.4万公里,北京,国四,自动,30400元（车价x4%，最低3500元） ,丰田(进口),MPV,3.5L 275马力 V6,6档手自一体变速箱(AT),5门7座MPV,4870/1830/1905,2950,-,2075,3.5,自然吸气,V6,275,340,汽油,95号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,215/65 R16,215/65 R16,正常/正常,正常/无,正常/正常,无,标配,标配,标配,标配,标配,标配,标配,无,无,标配,标配,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配/标配,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0
别克GL8 2014款 2.4L 舒适版,别克GL8,2014款,15.80,24.70,2014-01,4.76万公里,北京,国四,自动,6320元（车价x4%，最低3500元） ,上汽通用别克,MPV,2.4L 167马力 L4,6档手自一体变速箱(AT),5门7座MPV,5213/1847/1750,3088,680,1840,2.4,自然吸气,L4,167,225,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,225/60 R17,225/60 R17,正常/正常,正常/无,无/无,无,标配,标配,无,标配,无,无,无,无,无,无,标配,标配/无,标配,无,标配,无,标配,无,无,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
别克GL8 2013款 3.0L GT豪华商务豪雅版,别克GL8,2013款,23.00,40.20,2013-10,14.1万公里,北京,国四,自动,9200元（车价x4%，最低3500元） ,上汽通用别克,MPV,3.0L 258马力 V6,6档手自一体变速箱(AT),5门7座MPV,5256/1878/1800,3088,-,1930,3.0,自然吸气,V6,258,290,汽油,92号,直喷,国四,,机械液压助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,225/60 R17,225/60 R17,正常/正常,正常/无,无/无,无,标配,标配,标配,标配,标配,标配,标配,无,无,无,标配,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配/标配,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,1,0
别克GL8 2011款 3.0L XT豪华商务旗舰版,别克GL8,2011款,20.00,42.10,2011-06,11.6万公里,北京,国四,自动,8000元（车价x4%，最低3500元） ,上汽通用别克,MPV,3.0L 258马力 V6,6档手自一体变速箱(AT),5门7座MPV,5256/1878/1800,3088,-,1930,3.0,自然吸气,V6,258,290,汽油,92号,直喷,国四,,机械液压助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,225/60 R17,225/60 R17,正常/正常,正常/无,正常/正常,无,标配,标配,标配,标配,标配,标配,标配,无,无,无,标配,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配/标配,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0
奔驰C级 2013款 C 260 CGI 时尚型,奔驰C级,2013款,21.00,42.10,2013-08,4.07万公里,北京,国四,自动,8400元（车价x4%，最低3500元） ,北京奔驰,中型车,1.8T 204马力 L4,7档手自一体变速箱(AT),4门5座三厢车,4581/1770/1448,2760,475,1615,1.8,涡轮增压,L4,204,310,汽油,95号,直喷,国四,-,电子液压助力,三连杆式悬架,多连杆独立悬架,通风盘式,盘式,-,225/45 R17,225/45 R17,正常/正常,正常/无,正常/无,标配,标配,标配,无,标配,标配,标配,无,无,无,标配,无,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,无,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,2
福田风景 2014款 2.0L快运经典型短轴版低顶4Q20M1,福田风景,2014款,4.60,6.70,2015-05,1.9万公里,北京,国五,手动,3500元（车价x4%，最低3500元） ,福田汽车,轻客,2.0L 129马力 L4,5档手动变速箱(MT),客车,5020/1690/1935,2590,-,-,2.0,自然吸气,L4,129,186,汽油,92号,多点电喷,国五,,液压助力,双横臂独立悬挂,纵置钢板弹簧,通风盘式,鼓式,-,185 R14C,185 R14C,无/无,无/无,无/无,无,无,无,无,无,无,无,无,无,无,无,无,无/无,无,无,无,无,标配,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,1
